zipcode,day,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases
10469,2020-05-01,2526,4953,51,Northeast Bronx,Bronx,NA,NA,NA,NA,NA,0
10470,2020-05-01,387,882,43.88,Northeast Bronx,Bronx,NA,NA,NA,NA,NA,0
10471,2020-05-01,507,1282,39.55,Kingsbridge - Riverdale,Bronx,NA,NA,NA,NA,NA,0
10472,2020-05-01,1618,3074,52.64,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,0
10473,2020-05-01,1637,3550,46.11,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,0
10474,2020-05-01,277,602,46.01,Hunts Point - Mott Haven,Bronx,NA,NA,NA,NA,NA,0
10475,2020-05-01,1498,3531,42.42,Northeast Bronx,Bronx,NA,NA,NA,NA,NA,0
11004,2020-05-01,489,872,56.08,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11101,2020-05-01,524,1316,39.82,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11102,2020-05-01,510,1121,45.5,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11103,2020-05-01,446,1053,42.36,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11104,2020-05-01,401,895,44.8,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11105,2020-05-01,418,1138,36.73,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11106,2020-05-01,535,1250,42.8,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11109,2020-05-01,46,173,26.59,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11201,2020-05-01,527,1560,33.78,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,0
11203,2020-05-01,1689,3321,50.86,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,0
11204,2020-05-01,1634,3399,48.07,Borough Park,Brooklyn,NA,NA,NA,NA,NA,0
11205,2020-05-01,588,1533,38.36,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,0
11206,2020-05-01,1256,2775,45.26,Williamsburg - Bushwick,Brooklyn,NA,NA,NA,NA,NA,0
11207,2020-05-01,1646,3445,47.78,East New York,Brooklyn,NA,NA,NA,NA,NA,0
11208,2020-05-01,1853,3546,52.26,East New York,Brooklyn,NA,NA,NA,NA,NA,0
11209,2020-05-01,954,2393,39.87,Bensonhurst - Bay Ridge,Brooklyn,NA,NA,NA,NA,NA,0
11210,2020-05-01,1418,2882,49.2,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,0
11211,2020-05-01,1671,3644,45.86,Greenpoint,Brooklyn,NA,NA,NA,NA,NA,0
11212,2020-05-01,1441,3006,47.94,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,0
11213,2020-05-01,1173,2428,48.31,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,0
11214,2020-05-01,1258,2654,47.4,Bensonhurst - Bay Ridge,Brooklyn,NA,NA,NA,NA,NA,0
11215,2020-05-01,523,1517,34.48,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,0
11216,2020-05-01,594,1427,41.63,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,0
11217,2020-05-01,463,1055,43.89,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,0
11218,2020-05-01,1403,2823,49.7,Borough Park,Brooklyn,NA,NA,NA,NA,NA,0
11219,2020-05-01,2346,4821,48.66,Borough Park,Brooklyn,NA,NA,NA,NA,NA,0
11220,2020-05-01,1224,2403,50.94,Sunset Park,Brooklyn,NA,NA,NA,NA,NA,0
11221,2020-05-01,1039,2204,47.14,Williamsburg - Bushwick,Brooklyn,NA,NA,NA,NA,NA,0
11222,2020-05-01,373,924,40.37,Greenpoint,Brooklyn,NA,NA,NA,NA,NA,0
11223,2020-05-01,1404,3055,45.96,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,0
11224,2020-05-01,898,1782,50.39,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,0
11225,2020-05-01,987,2033,48.55,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,0
11226,2020-05-01,1786,3508,50.91,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,0
11228,2020-05-01,554,1269,43.66,Bensonhurst - Bay Ridge,Brooklyn,NA,NA,NA,NA,NA,0
11229,2020-05-01,1292,2907,44.44,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,0
11230,2020-05-01,1900,3956,48.03,Borough Park,Brooklyn,NA,NA,NA,NA,NA,0
11231,2020-05-01,352,826,42.62,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,0
11232,2020-05-01,408,725,56.28,Sunset Park,Brooklyn,NA,NA,NA,NA,NA,0
11233,2020-05-01,1053,2185,48.19,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,0
11234,2020-05-01,1958,4030,48.59,Canarsie - Flatlands,Brooklyn,NA,NA,NA,NA,NA,0
11235,2020-05-01,1664,3431,48.5,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,0
11236,2020-05-01,2259,4337,52.09,Canarsie - Flatlands,Brooklyn,NA,NA,NA,NA,NA,0
11237,2020-05-01,745,1394,53.44,Williamsburg - Bushwick,Brooklyn,NA,NA,NA,NA,NA,0
11238,2020-05-01,638,1444,44.18,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,0
11239,2020-05-01,424,895,47.37,Canarsie - Flatlands,Brooklyn,NA,NA,NA,NA,NA,0
11354,2020-05-01,912,1808,50.44,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,0
11355,2020-05-01,1031,2012,51.24,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,0
11356,2020-05-01,467,979,47.7,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,0
11357,2020-05-01,682,1532,44.52,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,0
11358,2020-05-01,483,1145,42.18,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,0
11360,2020-05-01,278,729,38.13,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,0
11361,2020-05-01,380,906,41.94,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,0
11362,2020-05-01,270,664,40.66,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,0
11363,2020-05-01,89,237,37.55,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,0
11364,2020-05-01,411,1026,40.06,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,0
11365,2020-05-01,711,1590,44.72,Fresh Meadows,Queens,NA,NA,NA,NA,NA,0
11366,2020-05-01,348,717,48.54,Fresh Meadows,Queens,NA,NA,NA,NA,NA,0
11367,2020-05-01,868,1945,44.63,Fresh Meadows,Queens,NA,NA,NA,NA,NA,0
11368,2020-05-01,3560,5595,63.63,West Queens,Queens,NA,NA,NA,NA,NA,0
11369,2020-05-01,1308,2190,59.73,West Queens,Queens,NA,NA,NA,NA,NA,0
11370,2020-05-01,1189,2239,53.1,West Queens,Queens,NA,NA,NA,NA,NA,0
11372,2020-05-01,2071,3518,58.87,West Queens,Queens,NA,NA,NA,NA,NA,0
11373,2020-05-01,2705,4765,56.77,West Queens,Queens,NA,NA,NA,NA,NA,0
11374,2020-05-01,921,2049,44.95,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,0
11375,2020-05-01,1342,3014,44.53,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,0
11377,2020-05-01,1774,3446,51.48,West Queens,Queens,NA,NA,NA,NA,NA,0
11378,2020-05-01,625,1381,45.26,West Queens,Queens,NA,NA,NA,NA,NA,0
11379,2020-05-01,688,1558,44.16,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,0
11385,2020-05-01,1773,3633,48.8,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,0
11411,2020-05-01,586,1112,52.7,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11412,2020-05-01,1097,2088,52.54,Jamaica,Queens,NA,NA,NA,NA,NA,0
11413,2020-05-01,1133,2199,51.52,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11414,2020-05-01,708,1410,50.21,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11415,2020-05-01,436,950,45.89,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11416,2020-05-01,561,1041,53.89,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11417,2020-05-01,748,1476,50.68,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11418,2020-05-01,880,1795,49.03,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11419,2020-05-01,966,1894,51,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11420,2020-05-01,1143,2287,49.98,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11421,2020-05-01,984,1936,50.83,Southwest Queens,Queens,NA,NA,NA,NA,NA,0
11422,2020-05-01,840,1705,49.27,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11423,2020-05-01,862,1631,52.85,Jamaica,Queens,NA,NA,NA,NA,NA,0
11426,2020-05-01,443,928,47.74,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11427,2020-05-01,677,1312,51.6,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11428,2020-05-01,585,1079,54.22,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11429,2020-05-01,813,1439,56.5,Southeast Queens,Queens,NA,NA,NA,NA,NA,0
11432,2020-05-01,1464,2758,53.08,Jamaica,Queens,NA,NA,NA,NA,NA,0
11433,2020-05-01,795,1579,50.35,Jamaica,Queens,NA,NA,NA,NA,NA,0
11434,2020-05-01,1688,3300,51.15,Jamaica,Queens,NA,NA,NA,NA,NA,0
11435,2020-05-01,1342,2714,49.45,Jamaica,Queens,NA,NA,NA,NA,NA,0
11436,2020-05-01,448,911,49.18,Jamaica,Queens,NA,NA,NA,NA,NA,0
11691,2020-05-01,1891,3415,55.37,Rockaway,Queens,NA,NA,NA,NA,NA,0
11692,2020-05-01,486,956,50.84,Rockaway,Queens,NA,NA,NA,NA,NA,0
11693,2020-05-01,286,596,47.99,Rockaway,Queens,NA,NA,NA,NA,NA,0
11694,2020-05-01,605,1268,47.71,Rockaway,Queens,NA,NA,NA,NA,NA,0
11697,2020-05-01,82,193,42.49,Rockaway,Queens,NA,NA,NA,NA,NA,0
10001,2020-05-02,306,844,36.26,Chelsea - Clinton,Manhattan,NA,NA,NA,NA,NA,2
10002,2020-05-02,862,1987,43.38,Union Square - Lower East Side,Manhattan,NA,NA,NA,NA,NA,14
10003,2020-05-02,392,1186,33.05,Union Square - Lower East Side,Manhattan,NA,NA,NA,NA,NA,3
10004,2020-05-02,27,85,31.76,Lower Manhattan,Manhattan,NA,NA,NA,NA,NA,1
10005,2020-05-02,54,200,27,Lower Manhattan,Manhattan,NA,NA,NA,NA,NA,1
10006,2020-05-02,21,89,23.6,Lower Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10007,2020-05-02,47,201,23.38,Lower Manhattan,Manhattan,NA,NA,NA,NA,NA,2
10009,2020-05-02,605,1697,35.65,Union Square - Lower East Side,Manhattan,NA,NA,NA,NA,NA,4
10010,2020-05-02,232,861,26.95,Gramercy Park - Murray Hill,Manhattan,NA,NA,NA,NA,NA,4
10011,2020-05-02,458,1243,36.85,Chelsea - Clinton,Manhattan,NA,NA,NA,NA,NA,5
10012,2020-05-02,141,471,29.94,Greenwich Village - Soho,Manhattan,NA,NA,NA,NA,NA,1
10013,2020-05-02,214,660,32.42,Greenwich Village - Soho,Manhattan,NA,NA,NA,NA,NA,2
10014,2020-05-02,263,733,35.88,Greenwich Village - Soho,Manhattan,NA,NA,NA,NA,NA,5
10016,2020-05-02,597,1861,32.08,Gramercy Park - Murray Hill,Manhattan,NA,NA,NA,NA,NA,10
10017,2020-05-02,125,459,27.23,Gramercy Park - Murray Hill,Manhattan,NA,NA,NA,NA,NA,1
10018,2020-05-02,187,543,34.44,Chelsea - Clinton,Manhattan,NA,NA,NA,NA,NA,-2
10019,2020-05-02,516,1464,35.25,Chelsea - Clinton,Manhattan,NA,NA,NA,NA,NA,7
10021,2020-05-02,492,1607,30.62,Upper East Side,Manhattan,NA,NA,NA,NA,NA,3
10022,2020-05-02,290,1008,28.77,Gramercy Park - Murray Hill,Manhattan,NA,NA,NA,NA,NA,0
10023,2020-05-02,492,1608,30.6,Upper West Side,Manhattan,NA,NA,NA,NA,NA,5
10024,2020-05-02,557,1752,31.79,Upper West Side,Manhattan,NA,NA,NA,NA,NA,0
10025,2020-05-02,1077,2977,36.18,Upper West Side,Manhattan,NA,NA,NA,NA,NA,12
10026,2020-05-02,553,1389,39.81,Central Harlem - Morningside Height,Manhattan,NA,NA,NA,NA,NA,13
10027,2020-05-02,826,1988,41.55,Central Harlem - Morningside Height,Manhattan,NA,NA,NA,NA,NA,21
10028,2020-05-02,424,1381,30.7,Upper East Side,Manhattan,NA,NA,NA,NA,NA,1
10029,2020-05-02,1506,3326,45.28,East Harlem,Manhattan,NA,NA,NA,NA,NA,14
10030,2020-05-02,418,966,43.27,Central Harlem - Morningside Height,Manhattan,NA,NA,NA,NA,NA,-1
10031,2020-05-02,1040,2088,49.81,Washington Heights - Inwood,Manhattan,NA,NA,NA,NA,NA,12
10032,2020-05-02,1209,2516,48.05,Washington Heights - Inwood,Manhattan,NA,NA,NA,NA,NA,24
10033,2020-05-02,1086,2198,49.41,Washington Heights - Inwood,Manhattan,NA,NA,NA,NA,NA,22
10034,2020-05-02,585,1298,45.07,Washington Heights - Inwood,Manhattan,NA,NA,NA,NA,NA,16
10035,2020-05-02,783,1659,47.2,East Harlem,Manhattan,NA,NA,NA,NA,NA,4
10036,2020-05-02,355,999,35.54,Chelsea - Clinton,Manhattan,NA,NA,NA,NA,NA,2
10037,2020-05-02,353,848,41.63,Central Harlem - Morningside Height,Manhattan,NA,NA,NA,NA,NA,3
10038,2020-05-02,211,543,38.86,Lower Manhattan,Manhattan,NA,NA,NA,NA,NA,4
10039,2020-05-02,428,1023,41.84,Central Harlem - Morningside Height,Manhattan,NA,NA,NA,NA,NA,5
10040,2020-05-02,817,1676,48.75,Washington Heights - Inwood,Manhattan,NA,NA,NA,NA,NA,16
10044,2020-05-02,170,400,42.5,Upper East Side,Manhattan,NA,NA,NA,NA,NA,0
10065,2020-05-02,285,1018,28,Upper East Side,Manhattan,NA,NA,NA,NA,NA,4
10069,2020-05-02,46,159,28.93,Upper West Side,Manhattan,NA,NA,NA,NA,NA,0
10075,2020-05-02,337,981,34.35,Upper East Side,Manhattan,NA,NA,NA,NA,NA,-2
10128,2020-05-02,551,1895,29.08,Upper East Side,Manhattan,NA,NA,NA,NA,NA,3
10280,2020-05-02,37,167,22.16,Lower Manhattan,Manhattan,NA,NA,NA,NA,NA,1
10282,2020-05-02,64,163,39.26,Lower Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10301,2020-05-02,1001,2386,41.95,Stapleton - St. George,Staten Island,NA,NA,NA,NA,NA,11
10302,2020-05-02,552,1226,45.02,Port Richmond,Staten Island,NA,NA,NA,NA,NA,6
10303,2020-05-02,752,1733,43.39,Port Richmond,Staten Island,NA,NA,NA,NA,NA,5
10304,2020-05-02,1215,2819,43.1,Stapleton - St. George,Staten Island,NA,NA,NA,NA,NA,15
10305,2020-05-02,1088,2799,38.87,Stapleton - St. George,Staten Island,NA,NA,NA,NA,NA,17
10306,2020-05-02,1290,3609,35.74,South Beach - Tottenville,Staten Island,NA,NA,NA,NA,NA,7
10307,2020-05-02,349,971,35.94,South Beach - Tottenville,Staten Island,NA,NA,NA,NA,NA,4
10308,2020-05-02,581,1679,34.6,South Beach - Tottenville,Staten Island,NA,NA,NA,NA,NA,3
10309,2020-05-02,773,2164,35.72,South Beach - Tottenville,Staten Island,NA,NA,NA,NA,NA,2
10310,2020-05-02,646,1649,39.18,Port Richmond,Staten Island,NA,NA,NA,NA,NA,10
10312,2020-05-02,1365,3644,37.46,South Beach - Tottenville,Staten Island,NA,NA,NA,NA,NA,11
10314,2020-05-02,2377,6013,39.53,Willowbrook,Staten Island,NA,NA,NA,NA,NA,14
10451,2020-05-02,1391,2862,48.6,High Bridge - Morrisania,Bronx,NA,NA,NA,NA,NA,13
10452,2020-05-02,1942,4019,48.32,High Bridge - Morrisania,Bronx,NA,NA,NA,NA,NA,22
10453,2020-05-02,1944,3985,48.78,Crotona - Tremont,Bronx,NA,NA,NA,NA,NA,32
10454,2020-05-02,960,2092,45.89,Hunts Point - Mott Haven,Bronx,NA,NA,NA,NA,NA,11
10455,2020-05-02,1060,2192,48.36,Hunts Point - Mott Haven,Bronx,NA,NA,NA,NA,NA,19
10456,2020-05-02,2069,4407,46.95,High Bridge - Morrisania,Bronx,NA,NA,NA,NA,NA,25
10457,2020-05-02,1742,3744,46.53,Crotona - Tremont,Bronx,NA,NA,NA,NA,NA,28
10458,2020-05-02,1695,3687,45.97,Fordham - Bronx Park,Bronx,NA,NA,NA,NA,NA,25
10459,2020-05-02,1260,2566,49.1,Hunts Point - Mott Haven,Bronx,NA,NA,NA,NA,NA,10
10460,2020-05-02,1366,2898,47.14,Crotona - Tremont,Bronx,NA,NA,NA,NA,NA,15
10461,2020-05-02,1653,3774,43.8,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,26
10462,2020-05-02,1962,4415,44.44,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,30
10463,2020-05-02,1584,3764,42.08,Kingsbridge - Riverdale,Bronx,NA,NA,NA,NA,NA,33
10464,2020-05-02,114,351,32.48,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,1
10465,2020-05-02,1326,3430,38.66,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,10
10466,2020-05-02,2063,4296,48.02,Northeast Bronx,Bronx,NA,NA,NA,NA,NA,19
10467,2020-05-02,2865,5884,48.69,Fordham - Bronx Park,Bronx,NA,NA,NA,NA,NA,33
10468,2020-05-02,2095,4053,51.69,Fordham - Bronx Park,Bronx,NA,NA,NA,NA,NA,30
10469,2020-05-02,2555,5122,49.88,Northeast Bronx,Bronx,NA,NA,NA,NA,NA,29
10470,2020-05-02,388,901,43.06,Northeast Bronx,Bronx,NA,NA,NA,NA,NA,1
10471,2020-05-02,513,1323,38.78,Kingsbridge - Riverdale,Bronx,NA,NA,NA,NA,NA,6
10472,2020-05-02,1645,3158,52.09,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,27
10473,2020-05-02,1654,3646,45.36,Pelham - Throgs Neck,Bronx,NA,NA,NA,NA,NA,17
10474,2020-05-02,283,616,45.94,Hunts Point - Mott Haven,Bronx,NA,NA,NA,NA,NA,6
10475,2020-05-02,1508,3627,41.58,Northeast Bronx,Bronx,NA,NA,NA,NA,NA,10
11004,2020-05-02,496,897,55.3,Southeast Queens,Queens,NA,NA,NA,NA,NA,7
11101,2020-05-02,531,1361,39.02,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,7
11102,2020-05-02,514,1154,44.54,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,4
11103,2020-05-02,456,1107,41.19,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,10
11104,2020-05-02,409,941,43.46,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,8
11105,2020-05-02,424,1175,36.09,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,6
11106,2020-05-02,544,1290,42.17,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,9
11109,2020-05-02,46,179,25.7,Long Island City - Astoria,Queens,NA,NA,NA,NA,NA,0
11201,2020-05-02,529,1615,32.76,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,2
11203,2020-05-02,1716,3443,49.84,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,27
11204,2020-05-02,1658,3533,46.93,Borough Park,Brooklyn,NA,NA,NA,NA,NA,24
11205,2020-05-02,596,1604,37.16,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,8
11206,2020-05-02,1286,2896,44.41,Williamsburg - Bushwick,Brooklyn,NA,NA,NA,NA,NA,30
11207,2020-05-02,1667,3597,46.34,East New York,Brooklyn,NA,NA,NA,NA,NA,21
11208,2020-05-02,1879,3670,51.2,East New York,Brooklyn,NA,NA,NA,NA,NA,26
11209,2020-05-02,966,2492,38.76,Bensonhurst - Bay Ridge,Brooklyn,NA,NA,NA,NA,NA,12
11210,2020-05-02,1435,2988,48.03,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,17
11211,2020-05-02,1705,3876,43.99,Greenpoint,Brooklyn,NA,NA,NA,NA,NA,34
11212,2020-05-02,1467,3148,46.6,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,26
11213,2020-05-02,1185,2508,47.25,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,12
11214,2020-05-02,1273,2728,46.66,Bensonhurst - Bay Ridge,Brooklyn,NA,NA,NA,NA,NA,15
11215,2020-05-02,529,1553,34.06,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,6
11216,2020-05-02,602,1490,40.4,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,8
11217,2020-05-02,471,1093,43.09,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,8
11218,2020-05-02,1428,2936,48.64,Borough Park,Brooklyn,NA,NA,NA,NA,NA,25
11219,2020-05-02,2382,5157,46.19,Borough Park,Brooklyn,NA,NA,NA,NA,NA,36
11220,2020-05-02,1239,2471,50.14,Sunset Park,Brooklyn,NA,NA,NA,NA,NA,15
11221,2020-05-02,1052,2298,45.78,Williamsburg - Bushwick,Brooklyn,NA,NA,NA,NA,NA,13
11222,2020-05-02,377,958,39.35,Greenpoint,Brooklyn,NA,NA,NA,NA,NA,4
11223,2020-05-02,1410,3124,45.13,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,6
11224,2020-05-02,922,1942,47.48,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,24
11225,2020-05-02,996,2117,47.05,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,9
11226,2020-05-02,1811,3638,49.78,East Flatbush - Flatbush,Brooklyn,NA,NA,NA,NA,NA,25
11228,2020-05-02,562,1311,42.87,Bensonhurst - Bay Ridge,Brooklyn,NA,NA,NA,NA,NA,8
11229,2020-05-02,1308,3006,43.51,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,16
11230,2020-05-02,1914,4087,46.83,Borough Park,Brooklyn,NA,NA,NA,NA,NA,14
11231,2020-05-02,353,863,40.9,Downtown - Heights - Slope,Brooklyn,NA,NA,NA,NA,NA,1
11232,2020-05-02,413,760,54.34,Sunset Park,Brooklyn,NA,NA,NA,NA,NA,5
11233,2020-05-02,1060,2263,46.84,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,7
11234,2020-05-02,1981,4170,47.51,Canarsie - Flatlands,Brooklyn,NA,NA,NA,NA,NA,23
11235,2020-05-02,1681,3537,47.53,Coney Island - Sheepshead Bay,Brooklyn,NA,NA,NA,NA,NA,17
11236,2020-05-02,2282,4466,51.1,Canarsie - Flatlands,Brooklyn,NA,NA,NA,NA,NA,23
11237,2020-05-02,768,1459,52.64,Williamsburg - Bushwick,Brooklyn,NA,NA,NA,NA,NA,23
11238,2020-05-02,641,1491,42.99,Bedford Stuyvesant - Crown Heights,Brooklyn,NA,NA,NA,NA,NA,3
11239,2020-05-02,428,922,46.42,Canarsie - Flatlands,Brooklyn,NA,NA,NA,NA,NA,4
11354,2020-05-02,921,1857,49.6,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,9
11355,2020-05-02,1042,2083,50.02,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,11
11356,2020-05-02,474,1014,46.75,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,7
11357,2020-05-02,697,1575,44.25,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,15
11358,2020-05-02,489,1179,41.48,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,6
11360,2020-05-02,278,755,36.82,Flushing - Clearview,Queens,NA,NA,NA,NA,NA,0
11361,2020-05-02,385,931,41.35,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,5
11362,2020-05-02,273,675,40.44,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,3
11363,2020-05-02,89,240,37.08,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,0
11364,2020-05-02,415,1064,39,Bayside - Little Neck,Queens,NA,NA,NA,NA,NA,4
11365,2020-05-02,716,1631,43.9,Fresh Meadows,Queens,NA,NA,NA,NA,NA,5
11366,2020-05-02,350,734,47.68,Fresh Meadows,Queens,NA,NA,NA,NA,NA,2
11367,2020-05-02,875,2003,43.68,Fresh Meadows,Queens,NA,NA,NA,NA,NA,7
11368,2020-05-02,3626,5794,62.58,West Queens,Queens,NA,NA,NA,NA,NA,66
11369,2020-05-02,1320,2272,58.1,West Queens,Queens,NA,NA,NA,NA,NA,12
11370,2020-05-02,1201,2285,52.56,West Queens,Queens,NA,NA,NA,NA,NA,12
11372,2020-05-02,2101,3627,57.93,West Queens,Queens,NA,NA,NA,NA,NA,30
11373,2020-05-02,2731,4919,55.52,West Queens,Queens,NA,NA,NA,NA,NA,26
11374,2020-05-02,928,2122,43.73,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,7
11375,2020-05-02,1347,3099,43.47,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,5
11377,2020-05-02,1800,3615,49.79,West Queens,Queens,NA,NA,NA,NA,NA,26
11378,2020-05-02,633,1430,44.27,West Queens,Queens,NA,NA,NA,NA,NA,8
11379,2020-05-02,697,1598,43.62,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,9
11385,2020-05-02,1782,3753,47.48,Ridgewood - Forest Hills,Queens,NA,NA,NA,NA,NA,9
11411,2020-05-02,590,1144,51.57,Southeast Queens,Queens,NA,NA,NA,NA,NA,4
11412,2020-05-02,1105,2140,51.64,Jamaica,Queens,NA,NA,NA,NA,NA,8
11413,2020-05-02,1143,2268,50.4,Southeast Queens,Queens,NA,NA,NA,NA,NA,10
11414,2020-05-02,713,1438,49.58,Southwest Queens,Queens,NA,NA,NA,NA,NA,5
11415,2020-05-02,439,973,45.12,Southwest Queens,Queens,NA,NA,NA,NA,NA,3
11416,2020-05-02,575,1084,53.04,Southwest Queens,Queens,NA,NA,NA,NA,NA,14
11417,2020-05-02,756,1520,49.74,Southwest Queens,Queens,NA,NA,NA,NA,NA,8
11418,2020-05-02,895,1869,47.89,Southwest Queens,Queens,NA,NA,NA,NA,NA,15
11419,2020-05-02,980,1956,50.1,Southwest Queens,Queens,NA,NA,NA,NA,NA,14
11420,2020-05-02,1161,2358,49.24,Southwest Queens,Queens,NA,NA,NA,NA,NA,18
11421,2020-05-02,997,1984,50.25,Southwest Queens,Queens,NA,NA,NA,NA,NA,13
11422,2020-05-02,842,1752,48.06,Southeast Queens,Queens,NA,NA,NA,NA,NA,2
11423,2020-05-02,871,1678,51.91,Jamaica,Queens,NA,NA,NA,NA,NA,9
11426,2020-05-02,450,953,47.22,Southeast Queens,Queens,NA,NA,NA,NA,NA,7
