MODZCTA,month,date,positive,total,zcta_cum_perc_pos,newcases_apr_day,neighborhood_name,borough_group,time
10040,Apr,12,498,786,63.36,14,Washington Heights (North),Manhattan,Apr12
10040,Apr,13,512,802,63.84,20,Washington Heights (North),Manhattan,Apr13
10040,Apr,14,532,829,64.17,23,Washington Heights (North),Manhattan,Apr14
10040,Apr,15,555,864,64.24,21,Washington Heights (North),Manhattan,Apr15
10040,Apr,16,576,908,63.44,17,Washington Heights (North),Manhattan,Apr16
10040,Apr,17,593,941,63.02,8,Washington Heights (North),Manhattan,Apr17
10040,Apr,18,601,966,62.22,13,Washington Heights (North),Manhattan,Apr18
10040,Apr,19,614,988,62.15,7,Washington Heights (North),Manhattan,Apr19
10040,Apr,20,621,1003,61.91,23,Washington Heights (North),Manhattan,Apr20
10040,Apr,21,644,1051,61.27,5,Washington Heights (North),Manhattan,Apr21
10040,Apr,22,649,1057,61.4,24,Washington Heights (North),Manhattan,Apr22
10040,Apr,23,673,1128,59.66,27,Washington Heights (North),Manhattan,Apr23
10040,Apr,24,700,1205,58.09,18,Washington Heights (North),Manhattan,Apr24
10040,Apr,25,718,1271,56.49,131,Washington Heights (North),Manhattan,Apr25
10040,Apr,26,849,1527,55.6,-101,Washington Heights (North),Manhattan,Apr26
10040,Apr,27,748,1379,54.24,13,Washington Heights (North),Manhattan,Apr27
10040,Apr,28,761,1418,53.67,12,Washington Heights (North),Manhattan,Apr28
10040,Apr,29,773,1468,52.66,20,Washington Heights (North),Manhattan,Apr29
10040,Apr,30,793,1532,51.76,8,Washington Heights (North),Manhattan,Apr30
10044,Apr,1,49,116,NA,10,Roosevelt Island,Manhattan,Apr01
10044,Apr,3,59,135,43.7,4,Roosevelt Island,Manhattan,Apr03
10044,Apr,4,63,146,43.15,1,Roosevelt Island,Manhattan,Apr04
10044,Apr,5,64,149,42.95,0,Roosevelt Island,Manhattan,Apr05
10044,Apr,6,64,149,42.95,4,Roosevelt Island,Manhattan,Apr06
10044,Apr,7,68,155,43.87,3,Roosevelt Island,Manhattan,Apr07
10044,Apr,8,71,165,43.03,10,Roosevelt Island,Manhattan,Apr08
10044,Apr,9,81,176,46.02,1,Roosevelt Island,Manhattan,Apr09
10044,Apr,10,82,183,44.81,2,Roosevelt Island,Manhattan,Apr10
10044,Apr,11,84,186,45.16,6,Roosevelt Island,Manhattan,Apr11
10044,Apr,12,90,198,45.45,2,Roosevelt Island,Manhattan,Apr12
10044,Apr,13,92,201,45.77,3,Roosevelt Island,Manhattan,Apr13
10044,Apr,14,95,207,45.89,5,Roosevelt Island,Manhattan,Apr14
10044,Apr,15,100,216,46.3,3,Roosevelt Island,Manhattan,Apr15
10044,Apr,16,103,224,45.98,1,Roosevelt Island,Manhattan,Apr16
10044,Apr,17,104,226,46.02,6,Roosevelt Island,Manhattan,Apr17
10044,Apr,18,110,241,45.64,8,Roosevelt Island,Manhattan,Apr18
10044,Apr,19,118,255,46.27,4,Roosevelt Island,Manhattan,Apr19
10044,Apr,20,122,262,46.56,2,Roosevelt Island,Manhattan,Apr20
10044,Apr,21,124,266,46.62,1,Roosevelt Island,Manhattan,Apr21
10044,Apr,22,125,267,46.82,8,Roosevelt Island,Manhattan,Apr22
10044,Apr,23,133,286,46.5,7,Roosevelt Island,Manhattan,Apr23
10044,Apr,24,140,306,45.75,4,Roosevelt Island,Manhattan,Apr24
10044,Apr,25,144,321,44.86,30,Roosevelt Island,Manhattan,Apr25
10044,Apr,26,174,384,45.31,-21,Roosevelt Island,Manhattan,Apr26
10044,Apr,27,153,345,44.35,4,Roosevelt Island,Manhattan,Apr27
10044,Apr,28,157,353,44.48,1,Roosevelt Island,Manhattan,Apr28
10044,Apr,29,158,360,43.89,7,Roosevelt Island,Manhattan,Apr29
10044,Apr,30,165,376,43.88,5,Roosevelt Island,Manhattan,Apr30
10065,Apr,1,121,385,NA,37,Lenox Hill/Upper East Side,Manhattan,Apr01
10065,Apr,3,158,460,34.35,8,Lenox Hill/Upper East Side,Manhattan,Apr03
10065,Apr,4,166,487,34.09,5,Lenox Hill/Upper East Side,Manhattan,Apr04
10065,Apr,5,171,492,34.76,0,Lenox Hill/Upper East Side,Manhattan,Apr05
10065,Apr,6,171,492,34.76,11,Lenox Hill/Upper East Side,Manhattan,Apr06
10065,Apr,7,182,520,35,5,Lenox Hill/Upper East Side,Manhattan,Apr07
10065,Apr,8,187,544,34.38,10,Lenox Hill/Upper East Side,Manhattan,Apr08
10065,Apr,9,197,571,34.5,10,Lenox Hill/Upper East Side,Manhattan,Apr09
10065,Apr,10,207,593,34.91,0,Lenox Hill/Upper East Side,Manhattan,Apr10
10065,Apr,11,207,601,34.44,9,Lenox Hill/Upper East Side,Manhattan,Apr11
10065,Apr,12,216,627,34.45,2,Lenox Hill/Upper East Side,Manhattan,Apr12
10065,Apr,13,218,639,34.12,6,Lenox Hill/Upper East Side,Manhattan,Apr13
10065,Apr,14,224,654,34.25,6,Lenox Hill/Upper East Side,Manhattan,Apr14
10065,Apr,15,230,667,34.48,3,Lenox Hill/Upper East Side,Manhattan,Apr15
10065,Apr,16,233,682,34.16,5,Lenox Hill/Upper East Side,Manhattan,Apr16
10065,Apr,17,238,708,33.62,5,Lenox Hill/Upper East Side,Manhattan,Apr17
10065,Apr,18,243,725,33.52,1,Lenox Hill/Upper East Side,Manhattan,Apr18
10065,Apr,19,244,735,33.2,0,Lenox Hill/Upper East Side,Manhattan,Apr19
10065,Apr,20,244,741,32.93,8,Lenox Hill/Upper East Side,Manhattan,Apr20
10065,Apr,21,252,764,32.98,0,Lenox Hill/Upper East Side,Manhattan,Apr21
10065,Apr,22,252,767,32.86,7,Lenox Hill/Upper East Side,Manhattan,Apr22
10065,Apr,23,259,814,31.82,5,Lenox Hill/Upper East Side,Manhattan,Apr23
10065,Apr,24,264,838,31.5,3,Lenox Hill/Upper East Side,Manhattan,Apr24
10065,Apr,25,267,862,30.97,61,Lenox Hill/Upper East Side,Manhattan,Apr25
10065,Apr,26,328,1055,31.09,-55,Lenox Hill/Upper East Side,Manhattan,Apr26
10065,Apr,27,273,901,30.3,4,Lenox Hill/Upper East Side,Manhattan,Apr27
10065,Apr,28,277,928,29.85,2,Lenox Hill/Upper East Side,Manhattan,Apr28
10065,Apr,29,279,946,29.49,1,Lenox Hill/Upper East Side,Manhattan,Apr29
10065,Apr,30,280,958,29.23,1,Lenox Hill/Upper East Side,Manhattan,Apr30
10069,Apr,1,24,57,NA,5,Lincoln Square,Manhattan,Apr01
10069,Apr,3,29,69,42.03,0,Lincoln Square,Manhattan,Apr03
10069,Apr,4,29,70,41.43,0,Lincoln Square,Manhattan,Apr04
10069,Apr,5,29,72,40.28,0,Lincoln Square,Manhattan,Apr05
10069,Apr,6,29,72,40.28,3,Lincoln Square,Manhattan,Apr06
10069,Apr,7,32,81,39.51,0,Lincoln Square,Manhattan,Apr07
10069,Apr,8,32,81,39.51,1,Lincoln Square,Manhattan,Apr08
10069,Apr,9,33,83,39.76,1,Lincoln Square,Manhattan,Apr09
10069,Apr,10,34,87,39.08,0,Lincoln Square,Manhattan,Apr10
10069,Apr,11,34,89,38.2,1,Lincoln Square,Manhattan,Apr11
10069,Apr,12,35,93,37.63,0,Lincoln Square,Manhattan,Apr12
10069,Apr,13,35,94,37.23,2,Lincoln Square,Manhattan,Apr13
10069,Apr,14,37,96,38.54,1,Lincoln Square,Manhattan,Apr14
10069,Apr,15,38,100,38,2,Lincoln Square,Manhattan,Apr15
10069,Apr,16,40,105,38.1,2,Lincoln Square,Manhattan,Apr16
10069,Apr,17,42,108,38.89,1,Lincoln Square,Manhattan,Apr17
10069,Apr,18,43,112,38.39,1,Lincoln Square,Manhattan,Apr18
10069,Apr,19,44,114,38.6,0,Lincoln Square,Manhattan,Apr19
10069,Apr,20,44,115,38.26,1,Lincoln Square,Manhattan,Apr20
10069,Apr,21,45,119,37.82,0,Lincoln Square,Manhattan,Apr21
10069,Apr,22,45,119,37.82,1,Lincoln Square,Manhattan,Apr22
10069,Apr,23,46,128,35.94,0,Lincoln Square,Manhattan,Apr23
10069,Apr,24,46,134,34.33,0,Lincoln Square,Manhattan,Apr24
10069,Apr,25,46,137,33.58,10,Lincoln Square,Manhattan,Apr25
10069,Apr,26,56,154,36.36,-10,Lincoln Square,Manhattan,Apr26
10069,Apr,27,46,139,33.09,0,Lincoln Square,Manhattan,Apr27
10069,Apr,28,46,141,32.62,0,Lincoln Square,Manhattan,Apr28
10069,Apr,29,46,143,32.17,0,Lincoln Square,Manhattan,Apr29
10069,Apr,30,46,152,30.26,0,Lincoln Square,Manhattan,Apr30
10075,Apr,1,160,371,NA,28,Lenox Hill/Upper East Side,Manhattan,Apr01
10075,Apr,3,188,417,45.08,7,Lenox Hill/Upper East Side,Manhattan,Apr03
10075,Apr,4,195,433,45.03,9,Lenox Hill/Upper East Side,Manhattan,Apr04
10075,Apr,5,204,452,45.13,0,Lenox Hill/Upper East Side,Manhattan,Apr05
10075,Apr,6,204,452,45.13,22,Lenox Hill/Upper East Side,Manhattan,Apr06
10075,Apr,7,226,488,46.31,6,Lenox Hill/Upper East Side,Manhattan,Apr07
10075,Apr,8,232,501,46.31,9,Lenox Hill/Upper East Side,Manhattan,Apr08
10075,Apr,9,241,517,46.62,11,Lenox Hill/Upper East Side,Manhattan,Apr09
10075,Apr,10,252,541,46.58,5,Lenox Hill/Upper East Side,Manhattan,Apr10
10075,Apr,11,257,552,46.56,5,Lenox Hill/Upper East Side,Manhattan,Apr11
10075,Apr,12,262,564,46.45,3,Lenox Hill/Upper East Side,Manhattan,Apr12
10075,Apr,13,265,571,46.41,9,Lenox Hill/Upper East Side,Manhattan,Apr13
10075,Apr,14,274,581,47.16,13,Lenox Hill/Upper East Side,Manhattan,Apr14
10075,Apr,15,287,604,47.52,7,Lenox Hill/Upper East Side,Manhattan,Apr15
10075,Apr,16,294,631,46.59,5,Lenox Hill/Upper East Side,Manhattan,Apr16
10075,Apr,17,299,646,46.28,1,Lenox Hill/Upper East Side,Manhattan,Apr17
10075,Apr,18,300,654,45.87,2,Lenox Hill/Upper East Side,Manhattan,Apr18
10075,Apr,19,302,667,45.28,3,Lenox Hill/Upper East Side,Manhattan,Apr19
10075,Apr,20,305,680,44.85,4,Lenox Hill/Upper East Side,Manhattan,Apr20
10075,Apr,21,309,706,43.77,5,Lenox Hill/Upper East Side,Manhattan,Apr21
10075,Apr,22,314,712,44.1,7,Lenox Hill/Upper East Side,Manhattan,Apr22
10075,Apr,23,321,752,42.69,3,Lenox Hill/Upper East Side,Manhattan,Apr23
10075,Apr,24,324,777,41.7,4,Lenox Hill/Upper East Side,Manhattan,Apr24
10075,Apr,25,328,800,41,97,Lenox Hill/Upper East Side,Manhattan,Apr25
10075,Apr,26,425,1008,42.16,-90,Lenox Hill/Upper East Side,Manhattan,Apr26
10075,Apr,27,335,846,39.6,-1,Lenox Hill/Upper East Side,Manhattan,Apr27
10075,Apr,28,334,883,37.83,0,Lenox Hill/Upper East Side,Manhattan,Apr28
10075,Apr,29,334,905,36.91,3,Lenox Hill/Upper East Side,Manhattan,Apr29
10075,Apr,30,337,930,36.24,2,Lenox Hill/Upper East Side,Manhattan,Apr30
10128,Apr,1,212,596,NA,55,Upper East Side/Yorkville,Manhattan,Apr01
10128,Apr,3,267,690,38.7,8,Upper East Side/Yorkville,Manhattan,Apr03
10128,Apr,4,275,718,38.3,6,Upper East Side/Yorkville,Manhattan,Apr04
10128,Apr,5,281,737,38.13,0,Upper East Side/Yorkville,Manhattan,Apr05
10128,Apr,6,281,737,38.13,25,Upper East Side/Yorkville,Manhattan,Apr06
10128,Apr,7,306,801,38.2,11,Upper East Side/Yorkville,Manhattan,Apr07
10128,Apr,8,317,834,38.01,35,Upper East Side/Yorkville,Manhattan,Apr08
10128,Apr,9,352,891,39.51,22,Upper East Side/Yorkville,Manhattan,Apr09
10128,Apr,10,374,948,39.45,10,Upper East Side/Yorkville,Manhattan,Apr10
10128,Apr,11,384,976,39.34,12,Upper East Side/Yorkville,Manhattan,Apr11
10128,Apr,12,396,1006,39.36,7,Upper East Side/Yorkville,Manhattan,Apr12
10128,Apr,13,403,1027,39.24,21,Upper East Side/Yorkville,Manhattan,Apr13
10128,Apr,14,424,1075,39.44,29,Upper East Side/Yorkville,Manhattan,Apr14
10128,Apr,15,453,1167,38.82,7,Upper East Side/Yorkville,Manhattan,Apr15
10128,Apr,16,460,1207,38.11,9,Upper East Side/Yorkville,Manhattan,Apr16
10128,Apr,17,469,1246,37.64,7,Upper East Side/Yorkville,Manhattan,Apr17
10128,Apr,18,476,1285,37.04,13,Upper East Side/Yorkville,Manhattan,Apr18
10128,Apr,19,489,1312,37.27,2,Upper East Side/Yorkville,Manhattan,Apr19
10128,Apr,20,491,1327,37,10,Upper East Side/Yorkville,Manhattan,Apr20
10128,Apr,21,501,1367,36.65,1,Upper East Side/Yorkville,Manhattan,Apr21
10128,Apr,22,502,1371,36.62,11,Upper East Side/Yorkville,Manhattan,Apr22
10128,Apr,23,513,1444,35.53,12,Upper East Side/Yorkville,Manhattan,Apr23
10128,Apr,24,525,1507,34.84,4,Upper East Side/Yorkville,Manhattan,Apr24
10128,Apr,25,529,1566,33.78,120,Upper East Side/Yorkville,Manhattan,Apr25
10128,Apr,26,649,1846,35.16,-113,Upper East Side/Yorkville,Manhattan,Apr26
10128,Apr,27,536,1638,32.72,10,Upper East Side/Yorkville,Manhattan,Apr27
10128,Apr,28,546,1699,32.14,0,Upper East Side/Yorkville,Manhattan,Apr28
10128,Apr,29,546,1742,31.34,1,Upper East Side/Yorkville,Manhattan,Apr29
10128,Apr,30,547,1795,30.47,1,Upper East Side/Yorkville,Manhattan,Apr30
10280,Apr,1,17,50,NA,2,Battery Park City,Manhattan,Apr01
10280,Apr,3,19,58,32.76,0,Battery Park City,Manhattan,Apr03
10280,Apr,4,19,59,32.2,1,Battery Park City,Manhattan,Apr04
10280,Apr,5,20,61,32.79,0,Battery Park City,Manhattan,Apr05
10280,Apr,6,20,61,32.79,3,Battery Park City,Manhattan,Apr06
10280,Apr,7,23,66,34.85,0,Battery Park City,Manhattan,Apr07
10280,Apr,8,23,73,31.51,2,Battery Park City,Manhattan,Apr08
10280,Apr,9,25,76,32.89,2,Battery Park City,Manhattan,Apr09
10280,Apr,10,27,79,34.18,0,Battery Park City,Manhattan,Apr10
10280,Apr,11,27,79,34.18,0,Battery Park City,Manhattan,Apr11
10280,Apr,12,27,81,33.33,1,Battery Park City,Manhattan,Apr12
10280,Apr,13,28,83,33.73,2,Battery Park City,Manhattan,Apr13
10280,Apr,14,30,87,34.48,1,Battery Park City,Manhattan,Apr14
10280,Apr,15,31,88,35.23,1,Battery Park City,Manhattan,Apr15
10280,Apr,16,32,92,34.78,0,Battery Park City,Manhattan,Apr16
10280,Apr,17,32,96,33.33,0,Battery Park City,Manhattan,Apr17
10280,Apr,18,32,100,32,0,Battery Park City,Manhattan,Apr18
10280,Apr,19,32,103,31.07,0,Battery Park City,Manhattan,Apr19
10280,Apr,20,32,104,30.77,1,Battery Park City,Manhattan,Apr20
10280,Apr,21,33,108,30.56,0,Battery Park City,Manhattan,Apr21
10280,Apr,22,33,111,29.73,0,Battery Park City,Manhattan,Apr22
10280,Apr,23,33,116,28.45,2,Battery Park City,Manhattan,Apr23
10280,Apr,24,35,123,28.46,0,Battery Park City,Manhattan,Apr24
10280,Apr,25,35,128,27.34,6,Battery Park City,Manhattan,Apr25
10280,Apr,26,41,147,27.89,-6,Battery Park City,Manhattan,Apr26
10280,Apr,27,35,133,26.32,0,Battery Park City,Manhattan,Apr27
10280,Apr,28,35,136,25.74,0,Battery Park City,Manhattan,Apr28
10280,Apr,29,35,143,24.48,0,Battery Park City,Manhattan,Apr29
10280,Apr,30,35,149,23.49,1,Battery Park City,Manhattan,Apr30
10282,Apr,1,21,42,NA,7,Battery Park City,Manhattan,Apr01
10282,Apr,3,28,53,52.83,2,Battery Park City,Manhattan,Apr03
10282,Apr,4,30,58,51.72,2,Battery Park City,Manhattan,Apr04
10282,Apr,5,32,61,52.46,0,Battery Park City,Manhattan,Apr05
10282,Apr,6,32,61,52.46,4,Battery Park City,Manhattan,Apr06
10282,Apr,7,36,65,55.38,0,Battery Park City,Manhattan,Apr07
10282,Apr,8,36,67,53.73,1,Battery Park City,Manhattan,Apr08
10282,Apr,9,37,76,48.68,4,Battery Park City,Manhattan,Apr09
10282,Apr,10,41,82,50,0,Battery Park City,Manhattan,Apr10
10282,Apr,11,41,85,48.24,3,Battery Park City,Manhattan,Apr11
10282,Apr,12,44,90,48.89,4,Battery Park City,Manhattan,Apr12
10282,Apr,13,48,94,51.06,2,Battery Park City,Manhattan,Apr13
10282,Apr,14,50,99,50.51,1,Battery Park City,Manhattan,Apr14
10282,Apr,15,51,106,48.11,1,Battery Park City,Manhattan,Apr15
10282,Apr,16,52,108,48.15,1,Battery Park City,Manhattan,Apr16
10282,Apr,17,53,111,47.75,3,Battery Park City,Manhattan,Apr17
10282,Apr,18,56,114,49.12,0,Battery Park City,Manhattan,Apr18
10282,Apr,19,56,114,49.12,0,Battery Park City,Manhattan,Apr19
10282,Apr,20,56,117,47.86,2,Battery Park City,Manhattan,Apr20
10282,Apr,21,58,119,48.74,0,Battery Park City,Manhattan,Apr21
10282,Apr,22,58,120,48.33,1,Battery Park City,Manhattan,Apr22
10282,Apr,23,59,125,47.2,0,Battery Park City,Manhattan,Apr23
10282,Apr,24,59,131,45.04,3,Battery Park City,Manhattan,Apr24
10282,Apr,25,62,139,44.6,39,Battery Park City,Manhattan,Apr25
10282,Apr,26,101,190,53.16,-39,Battery Park City,Manhattan,Apr26
10282,Apr,27,62,143,43.36,2,Battery Park City,Manhattan,Apr27
10282,Apr,28,64,148,43.24,0,Battery Park City,Manhattan,Apr28
10282,Apr,29,64,152,42.11,0,Battery Park City,Manhattan,Apr29
10282,Apr,30,64,157,40.76,0,Battery Park City,Manhattan,Apr30
10301,Apr,1,175,333,NA,60,Silver Lake/St. George,Staten Island,Apr01
10301,Apr,3,235,423,55.56,18,Silver Lake/St. George,Staten Island,Apr03
10301,Apr,4,253,459,55.12,25,Silver Lake/St. George,Staten Island,Apr04
10301,Apr,5,278,501,55.49,0,Silver Lake/St. George,Staten Island,Apr05
10301,Apr,6,278,501,55.49,46,Silver Lake/St. George,Staten Island,Apr06
10301,Apr,7,324,592,54.73,33,Silver Lake/St. George,Staten Island,Apr07
10301,Apr,8,357,696,51.29,100,Silver Lake/St. George,Staten Island,Apr08
10301,Apr,9,457,848,53.89,67,Silver Lake/St. George,Staten Island,Apr09
10301,Apr,10,524,999,52.45,14,Silver Lake/St. George,Staten Island,Apr10
10301,Apr,11,538,1037,51.88,55,Silver Lake/St. George,Staten Island,Apr11
10301,Apr,12,593,1133,52.34,34,Silver Lake/St. George,Staten Island,Apr12
10301,Apr,13,627,1176,53.32,33,Silver Lake/St. George,Staten Island,Apr13
10301,Apr,14,660,1224,53.92,18,Silver Lake/St. George,Staten Island,Apr14
10301,Apr,15,678,1256,53.98,38,Silver Lake/St. George,Staten Island,Apr15
10301,Apr,16,716,1352,52.96,23,Silver Lake/St. George,Staten Island,Apr16
10301,Apr,17,739,1418,52.12,22,Silver Lake/St. George,Staten Island,Apr17
10301,Apr,18,761,1505,50.56,45,Silver Lake/St. George,Staten Island,Apr18
10301,Apr,19,806,1588,50.76,16,Silver Lake/St. George,Staten Island,Apr19
10301,Apr,20,822,1656,49.64,26,Silver Lake/St. George,Staten Island,Apr20
10301,Apr,21,848,1736,48.85,6,Silver Lake/St. George,Staten Island,Apr21
10301,Apr,22,854,1751,48.77,25,Silver Lake/St. George,Staten Island,Apr22
10301,Apr,23,879,1863,47.18,35,Silver Lake/St. George,Staten Island,Apr23
10301,Apr,24,914,1952,46.82,19,Silver Lake/St. George,Staten Island,Apr24
10301,Apr,25,933,2035,45.85,150,Silver Lake/St. George,Staten Island,Apr25
10301,Apr,26,1083,2319,46.7,-128,Silver Lake/St. George,Staten Island,Apr26
10301,Apr,27,955,2127,44.9,8,Silver Lake/St. George,Staten Island,Apr27
10301,Apr,28,963,2163,44.52,9,Silver Lake/St. George,Staten Island,Apr28
10301,Apr,29,972,2203,44.12,12,Silver Lake/St. George,Staten Island,Apr29
10301,Apr,30,984,2254,43.66,6,Silver Lake/St. George,Staten Island,Apr30
10302,Apr,1,61,137,NA,33,Elm Park,Staten Island,Apr01
10302,Apr,3,94,187,50.27,9,Elm Park,Staten Island,Apr03
10302,Apr,4,103,205,50.24,17,Elm Park,Staten Island,Apr04
10302,Apr,5,120,230,52.17,0,Elm Park,Staten Island,Apr05
10302,Apr,6,120,230,52.17,36,Elm Park,Staten Island,Apr06
10302,Apr,7,156,297,52.53,13,Elm Park,Staten Island,Apr07
10302,Apr,8,169,343,49.27,67,Elm Park,Staten Island,Apr08
10302,Apr,9,236,446,52.91,32,Elm Park,Staten Island,Apr09
10302,Apr,10,268,522,51.34,7,Elm Park,Staten Island,Apr10
10302,Apr,11,275,541,50.83,43,Elm Park,Staten Island,Apr11
10302,Apr,12,318,612,51.96,9,Elm Park,Staten Island,Apr12
10302,Apr,13,327,626,52.24,26,Elm Park,Staten Island,Apr13
10302,Apr,14,353,662,53.32,7,Elm Park,Staten Island,Apr14
10302,Apr,15,360,680,52.94,20,Elm Park,Staten Island,Apr15
10302,Apr,16,380,725,52.41,16,Elm Park,Staten Island,Apr16
10302,Apr,17,396,759,52.17,19,Elm Park,Staten Island,Apr17
10302,Apr,18,415,813,51.05,13,Elm Park,Staten Island,Apr18
10302,Apr,19,428,845,50.65,9,Elm Park,Staten Island,Apr19
10302,Apr,20,437,881,49.6,13,Elm Park,Staten Island,Apr20
10302,Apr,21,450,919,48.97,15,Elm Park,Staten Island,Apr21
10302,Apr,22,465,937,49.63,10,Elm Park,Staten Island,Apr22
10302,Apr,23,475,981,48.42,19,Elm Park,Staten Island,Apr23
10302,Apr,24,494,1015,48.67,7,Elm Park,Staten Island,Apr24
10302,Apr,25,501,1055,47.49,70,Elm Park,Staten Island,Apr25
10302,Apr,26,571,1183,48.27,-48,Elm Park,Staten Island,Apr26
10302,Apr,27,523,1109,47.16,7,Elm Park,Staten Island,Apr27
10302,Apr,28,530,1122,47.24,4,Elm Park,Staten Island,Apr28
10302,Apr,29,534,1149,46.48,9,Elm Park,Staten Island,Apr29
10302,Apr,30,543,1182,45.94,3,Elm Park,Staten Island,Apr30
10303,Apr,1,106,221,NA,38,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr01
10303,Apr,3,144,292,49.32,15,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr03
10303,Apr,4,159,322,49.38,15,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr04
10303,Apr,5,174,353,49.29,0,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr05
10303,Apr,6,174,353,49.29,55,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr06
10303,Apr,7,229,448,51.12,36,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr07
10303,Apr,8,265,513,51.66,98,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr08
10303,Apr,9,363,636,57.08,49,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr09
10303,Apr,10,412,736,55.98,7,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr10
10303,Apr,11,419,760,55.13,67,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr11
10303,Apr,12,486,866,56.12,20,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr12
10303,Apr,13,506,903,56.04,21,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr13
10303,Apr,14,527,942,55.94,6,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr14
10303,Apr,15,533,959,55.58,22,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr15
10303,Apr,16,555,1023,54.25,18,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr16
10303,Apr,17,573,1064,53.85,13,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr17
10303,Apr,18,586,1139,51.45,27,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr18
10303,Apr,19,613,1198,51.17,6,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr19
10303,Apr,20,619,1239,49.96,19,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr20
10303,Apr,21,638,1292,49.38,2,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr21
10303,Apr,22,640,1297,49.34,22,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr22
10303,Apr,23,662,1376,48.11,19,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,Apr23
