modified_zcta,neighborhood_name,borough_group,covid_case_count,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,total_covid_tests,date,new_case,new_death,incidence_rate
10459,Charlotte Gardens/Hunts Point,Bronx,1678,3470.2,48354.56,166,343.3,14.23,11794,2020-08-27,3,0,6.2
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1896,3156.15,60073.25,128,213.07,14.57,13016,2020-08-27,2,0,3.3
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1979,3999.63,49479.56,141,284.97,14.84,13332,2020-08-27,0,0,0
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2518,3256.07,77332.41,183,236.64,14.04,17929,2020-08-27,1,0,1.3
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2272,3187.1,71287.33,216,303,12.28,18505,2020-08-27,0,0,0
10464,City Island,Bronx,135,3101.2,4353.16,9,206.75,12.2,1107,2020-08-27,0,0,0
10465,Country Club/Throgs Neck,Bronx,1596,3709,43030.43,88,204.51,14.52,10995,2020-08-27,0,1,0
10466,Edenwald/Wakefield,Bronx,2620,3630.49,72166.65,170,235.57,16.6,15787,2020-08-27,-1,0,-1.4
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3830,3800.2,100784.05,326,323.46,15.24,25123,2020-08-27,2,1,2
10468,Fordham/Kingsbridge/University Heights,Bronx,3120,4068.8,76681.12,223,290.81,15.33,20355,2020-08-27,1,0,1.3
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3250,4544.93,71508.25,365,510.43,17.11,18993,2020-08-27,1,0,1.4
10470,Wakefield/Woodlawn,Bronx,493,3495.52,14103.75,20,141.81,15.44,3193,2020-08-27,0,0,0
10471,Fieldston/North Riverdale/Riverdale,Bronx,861,4052.28,21247.28,87,409.46,12.2,7058,2020-08-27,1,0,4.7
10472,Soundview,Bronx,2223,3273.26,67913.94,190,279.77,16.44,13521,2020-08-27,2,1,2.9
10473,Castle Hill/Clason Point/Soundview,Bronx,2167,3499.38,61925.28,139,224.46,15.04,14407,2020-08-27,2,0,3.2
10474,Hunts Point,Bronx,355,2854.14,12438.07,21,168.84,14.03,2531,2020-08-27,0,0,0
10475,Co-op City/Edenwald,Bronx,1864,4261.23,43743.21,176,402.35,16.14,11552,2020-08-27,1,0,2.3
11004,Bellerose/Douglaston-Little Neck,Queens,632,3369.13,18758.55,68,362.5,11.92,5304,2020-08-27,0,0,0
11101,Astoria (South)/Long Island City/Sunnyside,Queens,738,2096.35,35204.11,39,110.78,6.88,10730,2020-08-27,3,0,8.5
11102,Astoria (North),Queens,719,2203.3,32632.92,80,245.15,8.86,8113,2020-08-27,0,0,0
11103,Astoria (North)/Astoria (South),Queens,665,1817.65,36585.65,54,147.6,7.46,8919,2020-08-27,0,0,0
11104,Sunnyside,Queens,558,2252.21,24775.7,42,169.52,8.76,6372,2020-08-27,0,0,0
11105,Ditmars Steinway,Queens,558,1554.54,35894.88,43,119.79,6.77,8247,2020-08-27,2,0,5.6
11106,Astoria (South),Queens,778,2012.19,38664.4,55,142.25,8.67,8969,2020-08-27,-1,0,-2.6
11109,Long Island City,Queens,64,1262.17,5070.64,2,39.44,4.3,1488,2020-08-27,0,0,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,827,1357.78,60908.15,95,155.97,4.56,18150,2020-08-27,3,0,4.9
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2253,3069.8,73392.42,243,331.1,15.09,14926,2020-08-27,2,0,2.7
11204,Bensonhurst/Mapleton,Brooklyn,2254,2841.57,79322.45,145,182.8,15.28,14749,2020-08-27,1,0,1.3
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,827,1878.98,44013.21,50,113.6,8.23,10045,2020-08-27,1,0,2.3
11206,Williamsburg (South),Brooklyn,1818,2126.4,85496.61,153,178.95,9.3,19546,2020-08-27,2,1,2.3
11207,Cypress Hills/East New York,Brooklyn,2383,2672.82,89156.75,216,242.27,13,18328,2020-08-27,2,0,2.2
11208,Cypress Hills/East New York,Brooklyn,2709,2833.45,95607.69,250,261.49,14.67,18460,2020-08-27,2,0,2.1
11209,Bay Ridge/Fort Hamilton,Brooklyn,1297,1933.48,67081.12,116,172.92,8.75,14819,2020-08-27,4,0,6
11210,Flatlands/Midwood,Brooklyn,1887,2812.67,67089.29,150,223.58,14.53,12985,2020-08-27,3,0,4.5
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2351,2360.57,99594.67,138,138.56,8.94,26285,2020-08-27,2,0,2
11212,Ocean Hill-Brownsville,Brooklyn,2122,2666.16,79589.99,235,295.26,14.08,15069,2020-08-27,2,0,2.5
11213,Crown Heights (East),Brooklyn,1575,2444.67,64425.94,149,231.27,11.56,13624,2020-08-27,1,0,1.6
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1759,1884.64,93333.46,184,197.14,11.08,15869,2020-08-27,0,0,0
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,702,1003.83,69932.3,46,65.78,4.19,16773,2020-08-27,1,0,1.4
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,865,1557.5,55537.72,76,136.84,6.54,13233,2020-08-27,2,0,3.6
11217,Boerum Hill/Park Slope,Brooklyn,701,1476.51,47476.67,86,181.14,6.03,11629,2020-08-27,-1,0,-2.1
11218,Kensington/Windsor Terrace,Brooklyn,1923,2536.72,75806.47,138,182.04,11.85,16230,2020-08-27,2,0,2.6
11219,Borough Park,Brooklyn,3316,3571.04,92858.07,237,255.23,16.36,20265,2020-08-27,7,0,7.5
11220,Sunset Park,Brooklyn,1977,2008.13,98450,167,169.63,11.14,17752,2020-08-27,6,0,6.1
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1563,1913.74,81672.44,148,181.21,8.82,17722,2020-08-27,2,1,2.4
11222,Greenpoint,Brooklyn,542,1491.09,36349.16,34,93.54,5,10850,2020-08-27,0,0,0
11223,Gravesend/Homecrest,Brooklyn,1920,2401.29,79957.11,144,180.1,13.26,14484,2020-08-27,0,0,0
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1346,3025.58,44487.34,216,485.53,13.78,9767,2020-08-27,1,0,2.2
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1282,2221.39,57711.49,140,242.59,9.95,12886,2020-08-27,0,0,0
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2570,2594.35,99061.32,302,304.86,12.25,20983,2020-08-27,-1,0,-1
11228,Bath Beach/Dyker Heights,Brooklyn,774,1750.53,44215.08,82,185.46,10.3,7516,2020-08-27,-1,0,-2.3
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1974,2324.84,84909.16,151,177.84,13.35,14790,2020-08-27,6,0,7.1
11230,Midwood,Brooklyn,2616,2933.86,89165.77,229,256.82,13.09,19989,2020-08-27,6,0,6.7
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,476,1286.67,36994.7,34,91.91,5.12,9291,2020-08-27,1,0,2.7
11232,Sunset Park,Brooklyn,642,2270.87,28271.09,42,148.56,10.4,6173,2020-08-27,0,0,0
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1439,1994.58,72145.54,138,191.28,11.15,12907,2020-08-27,4,1,5.5
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2459,2580.14,95304.8,195,204.61,13.89,17703,2020-08-27,3,0,3.1
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2311,2905.45,79540.14,301,378.43,14.24,16227,2020-08-27,2,0,2.5
11236,Canarsie,Brooklyn,2997,3094.57,96846.99,300,309.77,15.89,18862,2020-08-27,0,0,0
11237,Bushwick/East Williamsburg,Brooklyn,1135,2238.85,50695.72,114,224.87,9.79,11590,2020-08-27,2,0,3.9
11238,Clinton Hill/Prospect Heights,Brooklyn,900,1666.18,54015.79,105,194.39,5.81,15487,2020-08-27,-1,0,-1.9
11239,East New York,Brooklyn,575,4632.1,12413.37,89,716.97,16.41,3504,2020-08-27,3,0,24.2
11354,Flushing/Murray Hill,Queens,1415,2548.71,55518.32,299,538.56,10.46,13529,2020-08-27,3,0,5.4
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1581,1975.9,80013.97,169,211.21,10.29,15369,2020-08-27,2,0,2.5
11356,College Point,Queens,641,2748.39,23322.74,42,180.08,13.52,4742,2020-08-27,0,0,0
11357,Whitestone,Queens,916,2291.4,39975.56,106,265.16,11.2,8179,2020-08-27,0,0,0
11358,Auburndale/Murray Hill,Queens,638,1795.08,35541.5,43,120.99,8.66,7370,2020-08-27,3,0,8.4
11360,Bayside (North),Queens,342,1813.06,18863.17,28,148.44,8.46,4044,2020-08-27,0,0,0
11361,Bayside (North)/Bayside (South),Queens,499,1783.93,27971.99,58,207.35,8.97,5562,2020-08-27,0,0,0
11362,Douglaston-Little Neck,Queens,356,2006.99,17738.01,36,202.95,9.91,3593,2020-08-27,1,0,5.6
11363,Douglaston-Little Neck,Queens,110,1536.52,7159.03,5,69.84,8.02,1372,2020-08-27,0,0,0
11364,Bayside (South)/Oakland Gardens,Queens,513,1484.26,34562.6,35,101.27,8.09,6345,2020-08-27,1,0,2.9
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,947,2149.79,44050.79,67,152.1,10.88,8703,2020-08-27,1,0,2.3
11366,Fresh Meadows/Hillcrest,Queens,421,3055.73,13777.39,28,203.23,15.12,2784,2020-08-27,0,0,0
11367,Kew Gardens Hills/Pomonok,Queens,1160,2759.33,42039.24,67,159.37,13.07,8878,2020-08-27,2,0,4.8
11368,Corona/North Corona,Queens,5086,4557.59,111594.1,446,399.66,18.3,27796,2020-08-27,4,0,3.6
11369,Airport/East Elmhurst,Queens,1731,4747.38,36462.23,181,496.4,17.45,9922,2020-08-27,1,0,2.7
11370,Jackson Heights/Rikers Island,Queens,1440,4395.79,32758.65,64,195.37,17.21,8365,2020-08-27,2,0,6.1
11372,Jackson Heights,Queens,2814,4497.88,62562.88,259,413.98,15.81,17802,2020-08-27,3,0,4.8
11373,Elmhurst,Queens,3519,3788.93,92875.81,297,319.78,15.03,23419,2020-08-27,1,0,1.1
11374,Rego Park,Queens,1184,2815.85,42047.63,99,235.45,12.84,9218,2020-08-27,2,0,4.8
11375,Forest Hills,Queens,1608,2279.14,70552.99,181,256.54,10.87,14797,2020-08-27,5,0,7.1
11377,Woodside,Queens,2493,2883.13,86468.55,195,225.52,11.49,21697,2020-08-27,1,0,1.2
11378,Maspeth,Queens,816,2358.83,34593.45,74,213.91,10.85,7520,2020-08-27,0,0,0
11379,Middle Village,Queens,892,2464.39,36195.55,99,273.51,11.44,7800,2020-08-27,0,0,0
11385,Glendale/Ridgewood,Queens,2435,2365.69,102929.91,142,137.96,11.89,20485,2020-08-27,1,0,1
11411,Cambria Heights,Queens,728,3552.21,20494.26,50,243.97,18.48,3939,2020-08-27,1,0,4.9
11412,St. Albans,Queens,1328,3375.11,39346.92,92,233.82,17.29,7680,2020-08-27,0,0,0
11413,Laurelton/Rosedale,Queens,1417,3246.43,43647.97,103,235.98,17.3,8189,2020-08-27,2,0,4.6
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,870,3077.95,28265.56,63,222.89,15.88,5478,2020-08-27,1,0,3.5
11415,Kew Gardens,Queens,572,2973.86,19234.25,52,270.35,12.85,4451,2020-08-27,0,0,0
11416,Ozone Park,Queens,789,2964.56,26614.42,55,206.65,15.97,4939,2020-08-27,2,0,7.5
11417,Ozone Park,Queens,954,3050.79,31270.63,47,150.3,14.8,6445,2020-08-27,0,0,0
11418,Richmond Hill,Queens,1205,3162.3,38105.16,107,280.8,16.47,7317,2020-08-27,0,0,0
11419,Richmond Hill/South Ozone Park,Queens,1319,2593.96,50848.81,98,192.73,16.78,7859,2020-08-27,0,0,0
11420,South Ozone Park,Queens,1492,3081.64,48415.71,107,221,17.69,8433,2020-08-27,2,0,4.1
11421,Woodhaven,Queens,1310,3103.57,42209.49,103,244.02,16.17,8103,2020-08-27,1,0,2.4
11422,Rosedale,Queens,1077,3193.8,33721.62,67,198.69,17.05,6317,2020-08-27,1,0,3
11423,Hollis/Holliswood,Queens,1165,3635.95,32041.14,106,330.82,17.08,6820,2020-08-27,1,0,3.1
11426,Bellerose,Queens,535,2627.28,20363.28,34,166.97,14.86,3601,2020-08-27,0,0,0
11427,Bellerose/Hollis Hills/Holliswood,Queens,842,3627.38,23212.38,51,219.71,15.96,5277,2020-08-27,0,0,0
11428,Queens Village,Queens,715,3699.4,19327.45,54,279.4,18.25,3917,2020-08-27,0,0,0
11429,Queens Village,Queens,1031,3677.37,28036.33,75,267.51,16.9,6102,2020-08-27,2,0,7.1
11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,2012,3183.78,63195.4,254,401.93,16.4,12266,2020-08-27,0,0,0
11433,Jamaica,Queens,1043,2894.35,36035.76,79,219.23,15.3,6817,2020-08-27,1,0,2.8
11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2251,3333.03,67536.11,198,293.18,16.8,13400,2020-08-27,2,0,3
11435,Briarwood/Jamaica,Queens,1773,3074.72,57663.84,150,260.13,16.09,11021,2020-08-27,3,0,5.2
11436,South Jamaica/South Ozone Park,Queens,582,2797.08,20807.42,46,221.07,16.43,3542,2020-08-27,0,0,0
11691,Edgemere/Far Rockaway,Queens,2671,4124.52,64759.02,374,577.53,15.74,16970,2020-08-27,12,0,18.5
11692,Arverne/Edgemere,Queens,696,3459.2,20120.24,93,462.22,14.11,4933,2020-08-27,0,0,0
11693,Arverne/Broad Channel,Queens,349,2818.77,12381.27,29,234.22,14.49,2409,2020-08-27,0,0,0
11694,Belle Harbor-Neponsit/Rockaway Park,Queens,786,3861.31,20355.78,90,442.13,15.75,4989,2020-08-27,0,0,0
11697,Breezy Point,Queens,114,3223.35,3536.69,4,113.1,7.52,1516,2020-08-27,0,0,0
10001,Chelsea/NoMad/West Chelsea,Manhattan,440,1867.33,23563.03,26,110.34,6.76,6512,2020-08-28,0,0,0
10002,Chinatown/Lower East Side,Manhattan,1331,1734.08,76755.41,161,209.76,7.96,16720,2020-08-28,2,0,2.6
10003,East Village/Gramercy/Greenwich Village,Manhattan,538,999.97,53801.62,35,65.05,3.66,14682,2020-08-28,1,0,1.9
10004,Financial District,Manhattan,40,1095.71,3650.61,1,27.39,5.04,794,2020-08-28,0,0,0
10005,Financial District,Manhattan,95,1131.48,8396.11,2,23.82,4.7,2022,2020-08-28,0,0,0
10006,Financial District,Manhattan,42,1214.66,3457.77,0,0,5.22,804,2020-08-28,2,0,57.8
10007,TriBeCa,Manhattan,73,884.88,8249.73,3,36.36,3.72,1961,2020-08-28,0,0,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,836,1423.03,58747.99,69,117.45,5.53,15105,2020-08-28,2,0,3.4
10010,Flatiron/Gramercy/Kips Bay,Manhattan,338,1044.12,32371.86,19,58.69,3.76,8989,2020-08-28,0,0,0
10011,Chelsea,Manhattan,629,1270.69,49500.52,44,88.89,4.74,13264,2020-08-28,2,0,4
10012,Greenwich Village/SoHo,Manhattan,220,917.39,23981.2,9,37.53,3.57,6167,2020-08-28,2,0,8.3
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,327,1126.38,29031.09,21,72.34,4.06,8053,2020-08-28,0,0,0
10014,Hudson Square/Meatpacking District/West Village,Manhattan,376,1211.22,31043.16,29,93.42,4.26,8832,2020-08-28,1,0,3.2
10016,Kips Bay/Murray Hill/NoMad,Manhattan,838,1595.45,52524.35,50,95.19,5.84,14341,2020-08-28,3,0,5.7
10017,East Midtown/Murray Hill,Manhattan,166,1029.32,16127.22,8,49.61,4.22,3936,2020-08-28,-1,0,-6.2
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,217,2276.68,9531.44,5,52.46,9.59,2262,2020-08-28,0,0,0
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,699,1720.34,40631.45,42,103.37,5.65,12381,2020-08-28,0,0,0
10021,Lenox Hill/Upper East Side,Manhattan,635,1437.44,44175.61,65,147.14,5.15,12337,2020-08-28,0,0,0
10022,East Midtown,Manhattan,401,1321.91,30334.8,32,105.49,5,8012,2020-08-28,1,0,3.3
10023,Lincoln Square,Manhattan,656,1088.35,60274.81,53,87.93,4.43,14807,2020-08-28,1,0,1.7
10024,Upper West Side,Manhattan,834,1454.54,57337.68,75,130.8,5.3,15734,2020-08-28,1,0,1.7
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1541,1668.95,92333.47,178,192.78,5.73,26891,2020-08-28,2,0,2.2
10026,Central Harlem (South),Manhattan,755,1935,39018.03,47,120.46,8.52,8861,2020-08-28,0,0,0
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1185,1862.3,63631.04,114,179.16,7.95,14909,2020-08-28,2,1,3.1
10028,Upper East Side/Yorkville,Manhattan,550,1118.91,49155.08,34,69.17,4.82,11419,2020-08-28,0,0,0
10029,East Harlem,Manhattan,2041,2588.74,78841.52,213,270.16,10.25,19907,2020-08-28,4,0,5.1
10030,Central Harlem (North),Manhattan,571,1947.35,29321.91,57,194.39,9.3,6140,2020-08-28,0,0,0
10031,Hamilton Heights/West Harlem,Manhattan,1528,2523.25,60556.93,133,219.63,10.56,14464,2020-08-28,3,0,5
10032,Washington Heights (South),Manhattan,1766,2871.89,61492.57,175,284.59,11.68,15123,2020-08-28,3,0,4.9
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1535,2592.45,59210.43,121,204.36,11.12,13809,2020-08-28,3,0,5.1
10034,Inwood/Washington Heights (North),Manhattan,869,2017.47,43073.65,72,167.16,9.3,9342,2020-08-28,0,0,0
10035,East Harlem,Manhattan,1133,3291.05,34426.65,136,395.04,11.87,9542,2020-08-28,2,0,5.8
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,520,1983.88,26211.25,40,152.61,6.51,7991,2020-08-28,3,0,11.4
10037,Central Harlem (North)/East Harlem,Manhattan,582,2818.45,20649.62,64,309.93,10.93,5327,2020-08-28,1,0,4.8
10038,Chinatown/Financial District,Manhattan,294,1333.46,22047.96,28,127,6.05,4857,2020-08-28,2,0,9.1
10039,Central Harlem (North)/Washington Heights (South),Manhattan,620,2343.38,26457.52,66,249.46,10.76,5761,2020-08-28,1,0,3.8
10040,Washington Heights (North),Manhattan,1295,2890.09,44808.28,119,265.58,11.42,11339,2020-08-28,3,0,6.7
10044,Roosevelt Island,Manhattan,260,2222.17,11700.29,36,307.68,9.3,2797,2020-08-28,0,0,0
10065,Lenox Hill/Upper East Side,Manhattan,363,1249.08,29061.49,28,96.35,4.34,8358,2020-08-28,1,0,3.4
10069,Lincoln Square,Manhattan,71,1120.2,6338.13,2,31.56,4.24,1674,2020-08-28,1,0,15.8
10075,Lenox Hill/Upper East Side,Manhattan,447,1891.33,23634.14,45,190.4,6.33,7067,2020-08-28,0,0,0
10128,Upper East Side/Yorkville,Manhattan,717,1168.67,61351.93,41,66.83,4.57,15692,2020-08-28,2,0,3.3
10280,Battery Park City,Manhattan,64,665.37,9618.7,0,0,3.75,1705,2020-08-28,0,0,0
10282,Battery Park City,Manhattan,85,1541.13,5515.44,15,271.96,7.86,1081,2020-08-28,0,0,0
10301,Silver Lake/St. George,Staten Island,1322,3337.24,39613.55,107,270.11,13.6,9719,2020-08-28,2,0,5
10302,Elm Park,Staten Island,687,3659.32,18773.99,32,170.45,17.21,3991,2020-08-28,0,0,0
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,946,3606.33,26231.66,47,179.17,15.41,6140,2020-08-28,0,0,0
10304,New Dorp/Todt Hill,Staten Island,1534,3613.77,42448.71,183,431.11,14.58,10522,2020-08-28,1,0,2.4
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1376,3233.01,42560.99,80,187.97,14.76,9324,2020-08-28,3,0,7
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1583,2948.65,53685.66,83,154.6,12.62,12542,2020-08-28,1,0,1.9
10307,Tottenville,Staten Island,419,2753.94,15214.56,15,98.59,14.01,2991,2020-08-28,1,0,6.6
10308,Great Kills,Staten Island,716,2416.04,29635.33,28,94.48,12.34,5802,2020-08-28,3,0,10.1
10309,Charleston/Prince's Bay/Woodrow,Staten Island,917,2778.37,33004.98,32,96.96,13.02,7044,2020-08-28,0,0,0
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,760,3183.79,23870.96,33,138.24,13.46,5647,2020-08-28,0,0,0
10312,Annadale/Rossville,Staten Island,1675,2777.58,60304.33,59,97.84,13.11,12779,2020-08-28,2,0,3.3
10314,Bloomfield/Freshkills Park,Staten Island,2909,3202.54,90834.29,201,221.28,13.96,20835,2020-08-28,1,0,1.1
10451,Concourse/Melrose,Bronx,1754,3675.7,47718.77,152,318.53,13.91,12613,2020-08-28,3,0,6.3
10452,Concourse/Highbridge,Bronx,2766,3590.57,77035.04,176,228.47,14.72,18790,2020-08-28,2,1,2.6
10453,Morris Heights/Mount Hope/University Heights,Bronx,2735,3368.89,81184.04,165,203.24,15.34,17830,2020-08-28,10,0,12.3
10454,Mott Haven/Port Morris,Bronx,1282,3353.97,38223.41,106,277.32,14.31,8958,2020-08-28,0,0,0
10455,Mott Haven,Bronx,1470,3485.53,42174.38,111,263.19,14.53,10119,2020-08-28,2,0,4.7
10456,Claremont/Morrisania,Bronx,2859,3059.65,93441.91,292,312.49,13.75,20786,2020-08-28,6,1,6.4
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2497,3343.37,74685.06,188,251.72,14.15,17652,2020-08-28,9,0,12.1
10458,Belmont/Fordham University/Kingsbridge,Bronx,2439,2910.23,83807.74,126,150.34,14.33,17023,2020-08-28,7,0,8.4
10459,Charlotte Gardens/Hunts Point,Bronx,1679,3472.27,48354.56,166,343.3,14.12,11889,2020-08-28,1,0,2.1
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1898,3159.48,60073.25,128,213.07,14.48,13108,2020-08-28,2,0,3.3
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1982,4005.69,49479.56,141,284.97,14.8,13394,2020-08-28,3,0,6.1
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2521,3259.95,77332.41,183,236.64,13.98,18039,2020-08-28,3,0,3.9
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2273,3188.5,71287.33,216,303,12.21,18616,2020-08-28,1,0,1.4
10464,City Island,Bronx,135,3101.2,4353.16,9,206.75,12.13,1113,2020-08-28,0,0,0
10465,Country Club/Throgs Neck,Bronx,1602,3722.95,43030.43,88,204.51,14.47,11073,2020-08-28,6,0,13.9
10466,Edenwald/Wakefield,Bronx,2622,3633.26,72166.65,171,236.95,16.47,15921,2020-08-28,2,1,2.8
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3834,3804.17,100784.05,326,323.46,15.17,25276,2020-08-28,4,0,4
10468,Fordham/Kingsbridge/University Heights,Bronx,3127,4077.93,76681.12,223,290.81,15.26,20488,2020-08-28,7,0,9.1
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3254,4550.52,71508.25,365,510.43,17.02,19117,2020-08-28,4,0,5.6
10470,Wakefield/Woodlawn,Bronx,493,3495.52,14103.75,20,141.81,15.38,3206,2020-08-28,0,0,0
10471,Fieldston/North Riverdale/Riverdale,Bronx,861,4052.28,21247.28,87,409.46,12.11,7112,2020-08-28,0,0,0
10472,Soundview,Bronx,2225,3276.21,67913.94,190,279.77,16.3,13650,2020-08-28,2,0,2.9
10473,Castle Hill/Clason Point/Soundview,Bronx,2170,3504.22,61925.28,139,224.46,14.95,14512,2020-08-28,3,0,4.8
10474,Hunts Point,Bronx,356,2862.18,12438.07,21,168.84,13.97,2549,2020-08-28,1,0,8
10475,Co-op City/Edenwald,Bronx,1865,4263.52,43743.21,176,402.35,16.07,11605,2020-08-28,1,0,2.3
11004,Bellerose/Douglaston-Little Neck,Queens,632,3369.13,18758.55,68,362.5,11.85,5334,2020-08-28,0,0,0
11101,Astoria (South)/Long Island City/Sunnyside,Queens,740,2102.03,35204.11,39,110.78,6.84,10825,2020-08-28,2,0,5.7
11102,Astoria (North),Queens,719,2203.3,32632.92,80,245.15,8.76,8210,2020-08-28,0,0,0
11103,Astoria (North)/Astoria (South),Queens,666,1820.39,36585.65,54,147.6,7.41,8986,2020-08-28,1,0,2.7
11104,Sunnyside,Queens,560,2260.28,24775.7,42,169.52,8.72,6423,2020-08-28,2,0,8.1
11105,Ditmars Steinway,Queens,557,1551.75,35894.88,43,119.79,6.7,8314,2020-08-28,-1,0,-2.8
11106,Astoria (South),Queens,778,2012.19,38664.4,55,142.25,8.61,9035,2020-08-28,0,0,0
11109,Long Island City,Queens,64,1262.17,5070.64,2,39.44,4.22,1516,2020-08-28,0,0,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,830,1362.71,60908.15,95,155.97,4.53,18317,2020-08-28,3,0,4.9
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2254,3071.16,73392.42,243,331.1,14.97,15058,2020-08-28,1,0,1.4
11204,Bensonhurst/Mapleton,Brooklyn,2256,2844.09,79322.45,145,182.8,15.2,14839,2020-08-28,2,0,2.5
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,827,1878.98,44013.21,50,113.6,8.16,10138,2020-08-28,0,0,0
11206,Williamsburg (South),Brooklyn,1820,2128.74,85496.61,153,178.95,9.23,19715,2020-08-28,2,0,2.3
11207,Cypress Hills/East New York,Brooklyn,2385,2675.06,89156.75,215,241.15,12.92,18455,2020-08-28,2,-1,2.2
11208,Cypress Hills/East New York,Brooklyn,2712,2836.59,95607.69,250,261.49,14.59,18587,2020-08-28,3,0,3.1
11209,Bay Ridge/Fort Hamilton,Brooklyn,1302,1940.93,67081.12,116,172.92,8.7,14972,2020-08-28,5,0,7.5
11210,Flatlands/Midwood,Brooklyn,1888,2814.16,67089.29,150,223.58,14.45,13070,2020-08-28,1,0,1.5
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2353,2362.58,99594.67,138,138.56,8.9,26446,2020-08-28,2,0,2
11212,Ocean Hill-Brownsville,Brooklyn,2126,2671.19,79589.99,235,295.26,14,15184,2020-08-28,4,0,5
11213,Crown Heights (East),Brooklyn,1575,2444.67,64425.94,149,231.27,11.46,13740,2020-08-28,0,0,0
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1762,1887.85,93333.46,184,197.14,11.02,15992,2020-08-28,3,0,3.2
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,705,1008.12,69932.3,46,65.78,4.17,16923,2020-08-28,3,0,4.3
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,866,1559.3,55537.72,76,136.84,6.48,13371,2020-08-28,1,0,1.8
11217,Boerum Hill/Park Slope,Brooklyn,702,1478.62,47476.67,86,181.14,5.97,11753,2020-08-28,1,0,2.1
