"","zipcode","neighborhood_name","borough_group","positive","covid_case_rate","pop_denominator","covid_death_count","covid_death_rate","percent_positive","day","total_covid_tests","newcases_june"
"3033",10027,"Central Harlem (South)/Morningside Heights/West Harlem","Manhattan",1047,1645.42,63631.04,104,163.44,18.22,2020-06-18,5746,3
"3034",10028,"Upper East Side/Yorkville","Manhattan",475,966.33,49155.08,30,61.03,10.4,2020-06-18,4568,0
"3035",10029,"East Harlem","Manhattan",1830,2321.11,78841.52,200,253.67,20.49,2020-06-18,8931,2
"3036",10030,"Central Harlem (North)","Manhattan",508,1732.49,29321.91,52,177.34,18.94,2020-06-18,2682,1
"3037",10031,"Hamilton Heights/West Harlem","Manhattan",1341,2214.45,60556.93,120,198.16,19.7,2020-06-18,6807,6
"3038",10032,"Washington Heights (South)","Manhattan",1553,2525.51,61492.57,164,266.7,21.06,2020-06-18,7374,2
"3039",10033,"Washington Heights (North)/Washington Heights (South)","Manhattan",1367,2308.71,59210.43,114,192.53,20.98,2020-06-18,6515,1
"3040",10034,"Inwood/Washington Heights (North)","Manhattan",728,1690.13,43073.65,70,162.51,17.76,2020-06-18,4098,2
"3041",10035,"East Harlem","Manhattan",997,2896.01,34426.65,122,354.38,21.67,2020-06-18,4601,5
"3042",10036,"Hell's Kitchen/Midtown Manhattan","Manhattan",437,1667.22,26211.25,36,137.35,13.12,2020-06-18,3332,1
"3043",10037,"Central Harlem (North)/East Harlem","Manhattan",548,2653.8,20649.62,68,329.3,18.31,2020-06-18,2993,1
"3044",10038,"Chinatown/Financial District","Manhattan",255,1156.57,22047.96,29,131.53,13.75,2020-06-18,1855,0
"3045",10039,"Central Harlem (North)/Washington Heights (South)","Manhattan",525,1984.31,26457.52,59,223,20.23,2020-06-18,2595,2
"3046",10040,"Washington Heights (North)","Manhattan",1140,2544.17,44808.28,113,252.19,22.09,2020-06-18,5160,1
"3047",10044,"Roosevelt Island","Manhattan",239,2042.68,11700.29,34,290.59,19.17,2020-06-18,1247,1
"3048",10065,"Lenox Hill/Upper East Side","Manhattan",335,1152.73,29061.49,27,92.91,9.45,2020-06-18,3545,0
"3049",10069,"Lincoln Square","Manhattan",55,867.76,6338.13,2,31.56,9.67,2020-06-18,569,0
"3050",10075,"Lenox Hill/Upper East Side","Manhattan",445,1882.87,23634.14,48,203.1,14.82,2020-06-18,3003,0
"3051",10128,"Upper East Side/Yorkville","Manhattan",638,1039.9,61351.93,37,60.31,10.46,2020-06-18,6102,0
"3052",10280,"Battery Park City","Manhattan",54,561.41,9618.7,0,0,8.82,2020-06-18,612,0
"3053",10282,"Battery Park City","Manhattan",70,1269.16,5515.44,16,290.09,15.8,2020-06-18,443,0
"3054",10301,"Silver Lake/St. George","Staten Island",1212,3059.56,39613.55,100,252.44,23.42,2020-06-18,5175,1
"3055",10302,"Elm Park","Staten Island",637,3392.99,18773.99,31,165.12,28.15,2020-06-18,2263,0
"3056",10303,"Graniteville/Mariner's Harbor/Port Ivory","Staten Island",882,3362.35,26231.66,44,167.74,26.21,2020-06-18,3365,0
"3057",10304,"New Dorp/Todt Hill","Staten Island",1402,3302.81,42448.71,170,400.48,24.68,2020-06-18,5681,0
"3058",10305,"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze","Staten Island",1248,2932.26,42560.99,75,176.22,24.06,2020-06-18,5188,1
"3059",10306,"Lighthouse Hill/Midland Beach/New Dorp/Oakwood","Staten Island",1464,2726.99,53685.66,77,143.43,21.6,2020-06-18,6777,0
"3060",10307,"Tottenville","Staten Island",380,2497.61,15214.56,14,92.02,24.11,2020-06-18,1576,1
"3061",10308,"Great Kills","Staten Island",639,2156.21,29635.33,26,87.73,21.8,2020-06-18,2931,1
"3062",10309,"Charleston/Prince's Bay/Woodrow","Staten Island",843,2554.16,33004.98,30,90.9,22.44,2020-06-18,3757,0
"3063",10310,"Port Richmond/Randall Manor/West Brighton","Staten Island",718,3007.84,23870.96,33,138.24,22.47,2020-06-18,3196,0
"3064",10312,"Annadale/Rossville","Staten Island",1504,2494.02,60304.33,59,97.84,22.64,2020-06-18,6643,0
"3065",10314,"Bloomfield/Freshkills Park","Staten Island",2668,2937.22,90834.29,193,212.47,23.82,2020-06-18,11203,0
"3066",10451,"Concourse/Melrose","Bronx",1623,3401.18,47718.77,154,322.72,25.51,2020-06-18,6362,0
"3067",10452,"Concourse/Highbridge","Bronx",2437,3163.5,77035.04,158,205.1,25.81,2020-06-18,9441,3
"3068",10453,"Morris Heights/Mount Hope/University Heights","Bronx",2394,2948.86,81184.04,158,194.62,26.96,2020-06-18,8879,3
"3069",10454,"Mott Haven/Port Morris","Bronx",1149,3006.01,38223.41,103,269.47,23.79,2020-06-18,4829,1
"3070",10455,"Mott Haven","Bronx",1281,3037.39,42174.38,100,237.11,26.22,2020-06-18,4885,2
"3071",10456,"Claremont/Morrisania","Bronx",2533,2710.78,93441.91,275,294.3,24.49,2020-06-18,10342,1
"3072",10457,"Belmont/Claremont/Mount Hope/Tremont","Bronx",2130,2851.98,74685.06,177,237,24.8,2020-06-18,8588,2
"3073",10458,"Belmont/Fordham University/Kingsbridge","Bronx",2082,2484.26,83807.74,114,136.03,25.04,2020-06-18,8314,3
"3074",10459,"Charlotte Gardens/Hunts Point","Bronx",1504,3110.36,48354.56,157,324.68,26.97,2020-06-18,5576,3
"3075",10460,"Charlotte Gardens/Tremont/Van Nest/West Farms","Bronx",1666,2773.28,60073.25,117,194.76,26.22,2020-06-18,6354,3
"3076",10461,"Morris Park/Pelham Bay/Westchester Square","Bronx",1901,3841.99,49479.56,139,280.92,25.18,2020-06-18,7549,3
"3077",10462,"Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2290,2961.24,77332.41,167,215.95,24.19,2020-06-18,9465,3
"3078",10463,"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","Bronx",2056,2884.1,71287.33,198,277.75,20.95,2020-06-18,9815,2
"3079",10464,"City Island","Bronx",119,2733.65,4353.16,8,183.77,18.92,2020-06-18,629,0
"3080",10465,"Country Club/Throgs Neck","Bronx",1502,3490.55,43030.43,78,181.27,23.8,2020-06-18,6310,1
"3081",10466,"Edenwald/Wakefield","Bronx",2420,3353.35,72166.65,161,223.09,27.85,2020-06-18,8689,2
"3082",10467,"Allerton/Norwood/Pelham Parkway/Williamsbridge","Bronx",3442,3415.22,100784.05,300,297.67,27.4,2020-06-18,12562,3
"3083",10468,"Fordham/Kingsbridge/University Heights","Bronx",2794,3643.66,76681.12,204,266.04,24.89,2020-06-18,11225,5
"3084",10469,"Allerton/Baychester/Pelham Gardens/Williamsbridge","Bronx",3045,4258.25,71508.25,331,462.88,27.39,2020-06-18,11116,3
"3085",10470,"Wakefield/Woodlawn","Bronx",456,3233.18,14103.75,15,106.35,22.72,2020-06-18,2007,1
"3086",10471,"Fieldston/North Riverdale/Riverdale","Bronx",806,3793.43,21247.28,71,334.16,19.52,2020-06-18,4130,1
"3087",10472,"Soundview","Bronx",1997,2940.49,67913.94,177,260.62,28.68,2020-06-18,6964,3
"3088",10473,"Castle Hill/Clason Point/Soundview","Bronx",1952,3152.19,61925.28,127,205.09,24.78,2020-06-18,7876,0
"3089",10474,"Hunts Point","Bronx",326,2620.99,12438.07,19,152.76,26.59,2020-06-18,1226,1
"3090",10475,"Co-op City/Edenwald","Bronx",1726,3945.76,43743.21,167,381.77,26.27,2020-06-18,6569,4
"3091",11004,"Bellerose/Douglaston-Little Neck","Queens",601,3203.87,18758.55,60,319.85,19.37,2020-06-18,3103,0
"3092",11101,"Astoria (South)/Long Island City/Sunnyside","Queens",641,1820.81,35204.11,38,107.94,15.4,2020-06-18,4162,0
"3093",11102,"Astoria (North)","Queens",631,1933.63,32632.92,78,239.02,16.83,2020-06-18,3750,2
"3094",11103,"Astoria (North)/Astoria (South)","Queens",587,1604.45,36585.65,49,133.93,15.65,2020-06-18,3750,3
"3095",11104,"Sunnyside","Queens",502,2026.18,24775.7,37,149.34,18.57,2020-06-18,2704,1
"3096",11105,"Ditmars Steinway","Queens",500,1392.96,35894.88,42,117.01,14.03,2020-06-18,3565,0
"3097",11106,"Astoria (South)","Queens",655,1694.06,38664.4,45,116.39,16.97,2020-06-18,3860,3
"3098",11109,"Long Island City","Queens",49,966.35,5070.64,2,39.44,9.04,2020-06-18,542,0
"3099",11201,"Brooklyn Heights/DUMBO/Downtown Brooklyn","Brooklyn",717,1177.18,60908.15,88,144.48,9.93,2020-06-18,7219,1
"3100",11203,"East Flatbush (North)/East Flatbush (South)","Brooklyn",2109,2873.59,73392.42,244,332.46,25.02,2020-06-18,8428,2
"3101",11204,"Bensonhurst/Mapleton","Brooklyn",2052,2586.91,79322.45,139,175.23,21.79,2020-06-18,9417,2
"3102",11205,"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene","Brooklyn",743,1688.13,44013.21,47,106.79,17.59,2020-06-18,4225,1
"3103",11206,"Williamsburg (South)","Brooklyn",1633,1910.02,85496.61,149,174.28,19.17,2020-06-18,8517,4
"3104",11207,"Cypress Hills/East New York","Brooklyn",2123,2381.2,89156.75,203,227.69,23.86,2020-06-18,8898,2
"3105",11208,"Cypress Hills/East New York","Brooklyn",2421,2532.22,95607.69,227,237.43,26.12,2020-06-18,9268,6
"3106",11209,"Bay Ridge/Fort Hamilton","Brooklyn",1153,1718.81,67081.12,109,162.49,15.88,2020-06-18,7262,2
"3107",11210,"Flatlands/Midwood","Brooklyn",1723,2568.22,67089.29,137,204.21,24.52,2020-06-18,7026,2
"3108",11211,"East Williamsburg/Williamsburg (North)/Williamsburg (South)","Brooklyn",2108,2116.58,99594.67,127,127.52,16.83,2020-06-18,12522,1
"3109",11212,"Ocean Hill-Brownsville","Brooklyn",1908,2397.29,79589.99,221,277.67,23.71,2020-06-18,8046,-1
"3110",11213,"Crown Heights (East)","Brooklyn",1421,2205.63,64425.94,137,212.65,21.74,2020-06-18,6535,1
"3111",11214,"Bath Beach/Bensonhurst/Gravesend","Brooklyn",1571,1683.21,93333.46,177,189.64,19.74,2020-06-18,7957,4
"3112",11215,"Gowanus/Park Slope/Windsor Terrace","Brooklyn",633,905.16,69932.3,44,62.92,10.73,2020-06-18,5900,2
"3113",11216,"Bedford-Stuyvesant (West)/Crown Heights (West)","Brooklyn",745,1341.43,55537.72,73,131.44,14.79,2020-06-18,5036,0
"3114",11217,"Boerum Hill/Park Slope","Brooklyn",629,1324.86,47476.67,80,168.5,14.89,2020-06-18,4223,0
"3115",11218,"Kensington/Windsor Terrace","Brooklyn",1766,2329.62,75806.47,134,176.77,21.26,2020-06-18,8306,3
"3116",11219,"Borough Park","Brooklyn",3094,3331.97,92858.07,218,234.77,20.37,2020-06-18,15192,4
"3117",11220,"Sunset Park","Brooklyn",1582,1606.91,98450,158,160.49,22.02,2020-06-18,7185,2
"3118",11221,"Bedford-Stuyvesant (East)/Bushwick","Brooklyn",1332,1630.91,81672.44,131,160.4,18.65,2020-06-18,7141,3
"3119",11222,"Greenpoint","Brooklyn",458,1260,36349.16,31,85.28,10.94,2020-06-18,4188,0
"3120",11223,"Gravesend/Homecrest","Brooklyn",1734,2168.66,79957.11,138,172.59,22.18,2020-06-18,7818,2
"3121",11224,"Brighton Beach/Coney Island/Seagate","Brooklyn",1238,2782.81,44487.34,200,449.57,24.1,2020-06-18,5136,5
"3122",11225,"Crown Heights (West)/Prospect Lefferts Gardens","Brooklyn",1167,2022.13,57711.49,130,225.26,20.88,2020-06-18,5588,1
"3123",11226,"Flatbush/Prospect Lefferts Gardens","Brooklyn",2293,2314.73,99061.32,265,267.51,23.14,2020-06-18,9909,2
"3124",11228,"Bath Beach/Dyker Heights","Brooklyn",682,1542.46,44215.08,77,174.15,19.45,2020-06-18,3507,1
"3125",11229,"Gerritsen Beach/Homecrest/Sheepshead Bay","Brooklyn",1791,2109.31,84909.16,140,164.88,14.92,2020-06-18,12008,1
"3126",11230,"Midwood","Brooklyn",2387,2677.04,89165.77,207,232.15,21.48,2020-06-18,11112,5
"3127",11231,"Carroll Gardens/Cobble Hill/Red Hook","Brooklyn",426,1151.52,36994.7,33,89.2,12.58,2020-06-18,3385,0
"3128",11232,"Sunset Park","Brooklyn",548,1938.38,28271.09,40,141.49,22.14,2020-06-18,2475,3
"3129",11233,"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1275,1767.26,72145.54,131,181.58,22.48,2020-06-18,5671,3
"3130",11234,"Bergen Beach/Flatlands/Marine Park/Mill Basin","Brooklyn",2262,2373.44,95304.8,186,195.16,24.33,2020-06-18,9299,2
"3131",11235,"Brighton Beach/Manhattan Beach/Sheepshead Bay","Brooklyn",2063,2593.66,79540.14,279,350.77,21.25,2020-06-18,9706,3
"3132",11236,"Canarsie","Brooklyn",2766,2856.05,96846.99,281,290.15,26.59,2020-06-18,10404,7
"3133",11237,"Bushwick/East Williamsburg","Brooklyn",994,1960.72,50695.72,112,220.93,19.54,2020-06-18,5087,2
"3134",11238,"Clinton Hill/Prospect Heights","Brooklyn",803,1486.6,54015.79,98,181.43,14.35,2020-06-18,5595,1
"3135",11239,"East New York","Brooklyn",521,4197.09,12413.37,80,644.47,24.47,2020-06-18,2129,1
"3136",11354,"Flushing/Murray Hill","Queens",1218,2193.87,55518.32,273,491.73,20.61,2020-06-18,5909,6
"3137",11355,"Flushing/Murray Hill/Queensboro Hill","Queens",1327,1658.46,80013.97,149,186.22,24.42,2020-06-18,5434,17
"3138",11356,"College Point","Queens",569,2439.68,23322.74,41,175.79,24.34,2020-06-18,2338,0
"3139",11357,"Whitestone","Queens",819,2048.75,39975.56,84,210.13,20.98,2020-06-18,3903,1
"3140",11358,"Auburndale/Murray Hill","Queens",581,1634.71,35541.5,37,104.1,19.06,2020-06-18,3049,1
"3141",11360,"Bayside (North)","Queens",321,1701.73,18863.17,16,84.82,16.52,2020-06-18,1943,0
"3142",11361,"Bayside (North)/Bayside (South)","Queens",457,1633.78,27971.99,42,150.15,18.32,2020-06-18,2495,1
"3143",11362,"Douglaston-Little Neck","Queens",326,1837.86,17738.01,20,112.75,19.72,2020-06-18,1653,1
"3144",11363,"Douglaston-Little Neck","Queens",99,1382.87,7159.03,4,55.87,17.52,2020-06-18,565,0
"3145",11364,"Bayside (South)/Oakland Gardens","Queens",466,1348.28,34562.6,27,78.12,17.69,2020-06-18,2635,1
"3146",11365,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens",845,1918.24,44050.79,57,129.4,20.4,2020-06-18,4142,1
"3147",11366,"Fresh Meadows/Hillcrest","Queens",391,2837.98,13777.39,22,159.68,26.12,2020-06-18,1497,1
"3148",11367,"Kew Gardens Hills/Pomonok","Queens",1040,2473.88,42039.24,58,137.97,23.57,2020-06-18,4412,1
"3149",11368,"Corona/North Corona","Queens",4635,4153.45,111594.1,403,361.13,30.08,2020-06-18,15411,11
"3150",11369,"Airport/East Elmhurst","Queens",1626,4459.41,36462.23,164,449.78,30.64,2020-06-18,5306,1
"3151",11370,"Jackson Heights/Rikers Island","Queens",1349,4118,32758.65,52,158.74,29.69,2020-06-18,4544,3
"3152",11372,"Jackson Heights","Queens",2569,4106.27,62562.88,236,377.22,27.14,2020-06-18,9464,6
"3153",11373,"Elmhurst","Queens",3277,3528.37,92875.81,291,313.32,26.29,2020-06-18,12465,2
"3154",11374,"Rego Park","Queens",1078,2563.76,42047.63,90,214.04,22.7,2020-06-18,4748,1
"3155",11375,"Forest Hills","Queens",1528,2165.75,70552.99,179,253.71,21.42,2020-06-18,7133,0
"3156",11377,"Woodside","Queens",2298,2657.61,86468.55,182,210.48,21.53,2020-06-18,10675,1
"3157",11378,"Maspeth","Queens",753,2176.71,34593.45,66,190.79,20.28,2020-06-18,3713,0
"3158",11379,"Middle Village","Queens",812,2243.37,36195.55,86,237.6,21.99,2020-06-18,3693,0
"3159",11385,"Glendale/Ridgewood","Queens",2192,2129.6,102929.91,120,116.58,23.14,2020-06-18,9474,1
"3160",11411,"Cambria Heights","Queens",690,3366.8,20494.26,37,180.54,29.56,2020-06-18,2334,0
"3161",11412,"St. Albans","Queens",1252,3181.95,39346.92,77,195.7,28.83,2020-06-18,4342,0
"3162",11413,"Laurelton/Rosedale","Queens",1327,3040.23,43647.97,69,158.08,28.86,2020-06-18,4598,1
"3163",11414,"Hamilton Beach/Howard Beach/Lindenwood","Queens",806,2851.53,28265.56,52,183.97,28.32,2020-06-18,2846,1
"3164",11415,"Kew Gardens","Queens",536,2786.7,19234.25,45,233.96,23.26,2020-06-18,2304,0
"3165",11416,"Ozone Park","Queens",718,2697.79,26614.42,50,187.87,27.65,2020-06-18,2597,0
"3166",11417,"Ozone Park","Queens",895,2862.11,31270.63,38,121.52,25.61,2020-06-18,3495,1
"3167",11418,"Richmond Hill","Queens",1111,2915.62,38105.16,94,246.69,27.42,2020-06-18,4052,1
"3168",11419,"Richmond Hill/South Ozone Park","Queens",1215,2389.44,50848.81,86,169.13,27.46,2020-06-18,4425,3
"3169",11420,"South Ozone Park","Queens",1372,2833.79,48415.71,98,202.41,27.99,2020-06-18,4901,3
"3170",11421,"Woodhaven","Queens",1201,2845.33,42209.49,96,227.44,27.38,2020-06-18,4386,5
"3171",11422,"Rosedale","Queens",988,2929.87,33721.62,41,121.58,27.61,2020-06-18,3579,3
"3172",11423,"Hollis/Holliswood","Queens",1085,3386.27,32041.14,92,287.13,28.84,2020-06-18,3762,1
"3173",11426,"Bellerose","Queens",498,2445.58,20363.28,29,142.41,25.41,2020-06-18,1960,0
"3174",11427,"Bellerose/Hollis Hills/Holliswood","Queens",794,3420.59,23212.38,45,193.86,26.89,2020-06-18,2953,0
"3175",11428,"Queens Village","Queens",680,3518.31,19327.45,40,206.96,30.37,2020-06-18,2239,1
"3176",11429,"Queens Village","Queens",960,3424.13,28036.33,62,221.14,27.68,2020-06-18,3468,1
"3177",11432,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens",1849,2925.85,63195.4,231,365.53,26.36,2020-06-18,7014,4
"3178",11433,"Jamaica","Queens",962,2669.57,36035.76,76,210.9,26.17,2020-06-18,3676,0
"3179",11434,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens",2116,3133.14,67536.11,161,238.39,27.37,2020-06-18,7732,1
"3180",11435,"Briarwood/Jamaica","Queens",1650,2861.41,57663.84,140,242.79,25.87,2020-06-18,6379,5
"3181",11436,"South Jamaica/South Ozone Park","Queens",532,2556.78,20807.42,38,182.63,26.18,2020-06-18,2032,1
"3182",11691,"Edgemere/Far Rockaway","Queens",2412,3724.58,64759.02,316,487.96,24.99,2020-06-18,9652,2
"3183",11692,"Arverne/Edgemere","Queens",626,3111.3,20120.24,85,422.46,21.97,2020-06-18,2849,1
"3184",11693,"Arverne/Broad Channel","Queens",332,2681.47,12381.27,26,209.99,25.58,2020-06-18,1298,0
"3185",11694,"Belle Harbor-Neponsit/Rockaway Park","Queens",723,3551.82,20355.78,78,383.18,25.06,2020-06-18,2885,0
"3186",11697,"Breezy Point","Queens",108,3053.7,3536.69,3,84.83,9.16,2020-06-18,1179,0
"3187",10001,"Chelsea/NoMad/West Chelsea","Manhattan",379,1608.45,23563.03,22,93.37,12.38,2020-06-19,3061,0
"3188",10002,"Chinatown/Lower East Side","Manhattan",1076,1401.86,76755.41,152,198.03,17.2,2020-06-19,6256,2
"3189",10003,"East Village/Gramercy/Greenwich Village","Manhattan",458,851.28,53801.62,34,63.2,9.53,2020-06-19,4804,2
"3190",10004,"Financial District","Manhattan",32,876.57,3650.61,1,27.39,10,2020-06-19,320,0
"3191",10005,"Financial District","Manhattan",64,762.26,8396.11,2,23.82,9.26,2020-06-19,691,0
"3192",10006,"Financial District","Manhattan",26,751.93,3457.77,0,0,7.95,2020-06-19,327,0
"3193",10007,"TriBeCa","Manhattan",61,739.42,8249.73,3,36.36,7.94,2020-06-19,768,0
"3194",10009,"Alphabet City/East Village/Stuyvesant Town-Cooper Village","Manhattan",705,1200.04,58747.99,66,112.34,11.97,2020-06-19,5892,1
"3195",10010,"Flatiron/Gramercy/Kips Bay","Manhattan",271,837.15,32371.86,20,61.78,7.74,2020-06-19,3503,0
"3196",10011,"Chelsea","Manhattan",527,1064.64,49500.52,37,74.75,10.51,2020-06-19,5016,0
"3197",10012,"Greenwich Village/SoHo","Manhattan",164,683.87,23981.2,9,37.53,8.64,2020-06-19,1899,0
"3198",10013,"Hudson Square/Little Italy/SoHo/TriBeCa","Manhattan",265,912.81,29031.09,21,72.34,9.68,2020-06-19,2737,1
"3199",10014,"Hudson Square/Meatpacking District/West Village","Manhattan",309,995.39,31043.16,24,77.31,9.7,2020-06-19,3184,3
"3200",10016,"Kips Bay/Murray Hill/NoMad","Manhattan",715,1361.27,52524.35,48,91.39,11.41,2020-06-19,6267,2
"3201",10017,"East Midtown/Murray Hill","Manhattan",144,892.9,16127.22,6,37.2,8.98,2020-06-19,1604,0
"3202",10018,"Hell's Kitchen/Midtown Manhattan","Manhattan",212,2224.22,9531.44,3,31.47,13.08,2020-06-19,1621,0
"3203",10019,"Hell's Kitchen/Midtown Manhattan","Manhattan",616,1516.07,40631.45,43,105.83,12.12,2020-06-19,5082,1
"3204",10021,"Lenox Hill/Upper East Side","Manhattan",572,1294.83,44175.61,64,144.88,11.01,2020-06-19,5197,1
"3205",10022,"East Midtown","Manhattan",344,1134.01,30334.8,27,89.01,10.08,2020-06-19,3413,1
"3206",10023,"Lincoln Square","Manhattan",572,948.99,60274.81,52,86.27,9.5,2020-06-19,6021,3
"3207",10024,"Upper West Side","Manhattan",722,1259.21,57337.68,68,118.6,11.55,2020-06-19,6253,3
"3208",10025,"Manhattan Valley/Morningside Heights/Upper West Side","Manhattan",1370,1483.75,92333.47,168,181.95,12.54,2020-06-19,10925,1
"3209",10026,"Central Harlem (South)","Manhattan",647,1658.21,39018.03,41,105.08,16.97,2020-06-19,3813,0
"3210",10027,"Central Harlem (South)/Morningside Heights/West Harlem","Manhattan",1048,1647,63631.04,105,165.01,17.94,2020-06-19,5842,1
"3211",10028,"Upper East Side/Yorkville","Manhattan",476,968.36,49155.08,30,61.03,10.18,2020-06-19,4674,1
"3212",10029,"East Harlem","Manhattan",1835,2327.45,78841.52,201,254.94,20.28,2020-06-19,9047,5
"3213",10030,"Central Harlem (North)","Manhattan",508,1732.49,29321.91,52,177.34,18.62,2020-06-19,2728,0
"3214",10031,"Hamilton Heights/West Harlem","Manhattan",1344,2219.4,60556.93,121,199.81,19.4,2020-06-19,6928,3
"3215",10032,"Washington Heights (South)","Manhattan",1556,2530.39,61492.57,164,266.7,20.83,2020-06-19,7469,3
"3216",10033,"Washington Heights (North)/Washington Heights (South)","Manhattan",1368,2310.4,59210.43,115,194.22,20.8,2020-06-19,6576,1
"3217",10034,"Inwood/Washington Heights (North)","Manhattan",727,1687.81,43073.65,70,162.51,17.51,2020-06-19,4152,-1
"3218",10035,"East Harlem","Manhattan",998,2898.92,34426.65,123,357.28,21.43,2020-06-19,4657,1
"3219",10036,"Hell's Kitchen/Midtown Manhattan","Manhattan",437,1667.22,26211.25,36,137.35,12.94,2020-06-19,3377,0
"3220",10037,"Central Harlem (North)/East Harlem","Manhattan",549,2658.64,20649.62,68,329.3,18.23,2020-06-19,3011,1
"3221",10038,"Chinatown/Financial District","Manhattan",256,1161.11,22047.96,29,131.53,13.57,2020-06-19,1886,1
"3222",10039,"Central Harlem (North)/Washington Heights (South)","Manhattan",526,1988.09,26457.52,59,223,20.02,2020-06-19,2627,1
"3223",10040,"Washington Heights (North)","Manhattan",1142,2548.64,44808.28,113,252.19,21.9,2020-06-19,5214,2
"3224",10044,"Roosevelt Island","Manhattan",240,2051.23,11700.29,34,290.59,18.93,2020-06-19,1268,1
"3225",10065,"Lenox Hill/Upper East Side","Manhattan",335,1152.73,29061.49,27,92.91,9.35,2020-06-19,3583,0
"3226",10069,"Lincoln Square","Manhattan",55,867.76,6338.13,2,31.56,9.55,2020-06-19,576,0
"3227",10075,"Lenox Hill/Upper East Side","Manhattan",446,1887.1,23634.14,48,203.1,14.61,2020-06-19,3053,1
"3228",10128,"Upper East Side/Yorkville","Manhattan",641,1044.79,61351.93,37,60.31,10.29,2020-06-19,6231,3
"3229",10280,"Battery Park City","Manhattan",54,561.41,9618.7,0,0,8.7,2020-06-19,621,0
