zipcode,day,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases
11004,5/22/20,553,NA,NA,Southeast Queens,Queens,2947.99,18758.55,54,287.87,32.46,4
11101,5/22/20,602,NA,NA,Long Island City - Astoria,Queens,1710.03,35204.11,36,102.26,25.88,3
11102,5/22/20,580,NA,NA,Long Island City - Astoria,Queens,1777.35,32632.92,69,211.44,29.89,5
11103,5/22/20,531,NA,NA,Long Island City - Astoria,Queens,1451.39,36585.65,44,120.27,28.68,3
11104,5/22/20,469,NA,NA,Long Island City - Astoria,Queens,1892.98,24775.7,34,137.23,30.55,3
11105,5/22/20,474,NA,NA,Long Island City - Astoria,Queens,1320.52,35894.88,39,108.65,24.93,1
11106,5/22/20,616,NA,NA,Long Island City - Astoria,Queens,1593.2,38664.4,41,106.04,29.56,2
11109,5/22/20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.98,0
11201,5/22/20,643,NA,NA,Downtown - Heights - Slope,Brooklyn,1055.69,60908.15,78,128.06,20.9,1
11203,5/22/20,1952,NA,NA,East Flatbush - Flatbush,Brooklyn,2659.68,73392.42,226,307.93,37.76,5
11204,5/22/20,1947,NA,NA,Borough Park,Brooklyn,2454.54,79322.45,134,168.93,29.72,16
11205,5/22/20,687,NA,NA,Downtown - Heights - Slope,Brooklyn,1560.9,44013.21,44,99.97,26.55,3
11206,5/22/20,1513,NA,NA,Williamsburg - Bushwick,Brooklyn,1769.66,85496.61,144,168.43,30.24,9
11207,5/22/20,1974,NA,NA,East New York,Brooklyn,2214.08,89156.75,193,216.47,34.83,10
11208,5/22/20,2261,NA,NA,East New York,Brooklyn,2364.87,95607.69,214,223.83,38.17,16
11209,5/22/20,1078,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1607.01,67081.12,102,152.05,27.62,4
11210,5/22/20,1603,NA,NA,East Flatbush - Flatbush,Brooklyn,2389.35,67089.29,125,186.32,36.17,7
11211,5/22/20,1994,NA,NA,Greenpoint,Brooklyn,2002.12,99594.67,119,119.48,27.76,7
11212,5/22/20,1732,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2176.15,79589.99,211,265.11,34.27,8
11213,5/22/20,1305,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2025.58,64425.94,128,198.68,34.84,4
11214,5/22/20,1464,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1568.57,93333.46,162,173.57,34.18,7
11215,5/22/20,589,NA,NA,Downtown - Heights - Slope,Brooklyn,842.24,69932.3,42,60.06,22.24,1
11216,5/22/20,697,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1255,55537.72,61,109.84,27.22,3
11217,5/22/20,602,NA,NA,Downtown - Heights - Slope,Brooklyn,1267.99,47476.67,73,153.76,29.93,6
11218,5/22/20,1633,NA,NA,Borough Park,Brooklyn,2154.17,75806.47,120,158.3,32.9,5
11219,5/22/20,2906,NA,NA,Borough Park,Brooklyn,3129.51,92858.07,204,219.69,26.02,28
11220,5/22/20,1446,NA,NA,Sunset Park,Brooklyn,1468.77,98450,150,152.36,35.27,3
11221,5/22/20,1230,NA,NA,Williamsburg - Bushwick,Brooklyn,1506.02,81672.44,117,143.26,31.7,4
11222,5/22/20,427,NA,NA,Greenpoint,Brooklyn,1174.72,36349.16,28,77.03,22.85,2
11223,5/22/20,1636,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2046.1,79957.11,132,165.09,33.27,10
11224,5/22/20,1093,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2456.88,44487.34,192,431.58,34.98,3
11225,5/22/20,1111,NA,NA,East Flatbush - Flatbush,Brooklyn,1925.09,57711.49,125,216.59,34.77,3
11226,5/22/20,2132,NA,NA,East Flatbush - Flatbush,Brooklyn,2152.2,99061.32,245,247.32,36.71,10
11228,5/22/20,620,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1402.24,44215.08,75,169.63,31.74,3
11229,5/22/20,1490,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1754.82,84909.16,130,153.1,31.87,3
11230,5/22/20,2233,NA,NA,Borough Park,Brooklyn,2504.32,89165.77,198,222.06,32.64,23
11231,5/22/20,399,NA,NA,Downtown - Heights - Slope,Brooklyn,1078.53,36994.7,33,89.2,25.98,1
11232,5/22/20,497,NA,NA,Sunset Park,Brooklyn,1757.98,28271.09,38,134.41,37.89,2
11233,5/22/20,1199,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1661.92,72145.54,123,170.49,34.46,6
11234,5/22/20,2166,NA,NA,Canarsie - Flatlands,Brooklyn,2272.71,95304.8,166,174.18,36.15,3
11235,5/22/20,1948,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2449.08,79540.14,259,325.62,35.09,5
11236,5/22/20,2579,NA,NA,Canarsie - Flatlands,Brooklyn,2662.96,96846.99,266,274.66,39.81,7
11237,5/22/20,906,NA,NA,Williamsburg - Bushwick,Brooklyn,1787.13,50695.72,101,199.23,35.93,2
11238,5/22/20,738,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1366.27,54015.79,89,164.77,29.41,5
11239,5/22/20,488,NA,NA,Canarsie - Flatlands,Brooklyn,3931.25,12413.37,76,612.24,36.48,1
11354,5/22/20,1127,NA,NA,Flushing - Clearview,Queens,2029.96,55518.32,249,448.5,37.2,5
11355,5/22/20,1216,NA,NA,Flushing - Clearview,Queens,1519.73,80013.97,140,174.97,38.52,5
11356,5/22/20,532,NA,NA,Flushing - Clearview,Queens,2281.04,23322.74,39,167.22,35.78,0
11357,5/22/20,783,NA,NA,Flushing - Clearview,Queens,1958.7,39975.56,77,192.62,32.8,0
11358,5/22/20,539,NA,NA,Flushing - Clearview,Queens,1516.54,35541.5,33,92.85,30.59,1
11360,5/22/20,300,NA,NA,Flushing - Clearview,Queens,1590.4,18863.17,16,84.82,25.77,0
11361,5/22/20,433,NA,NA,Bayside - Little Neck,Queens,1547.98,27971.99,39,139.43,29.49,2
11362,5/22/20,295,NA,NA,Bayside - Little Neck,Queens,1663.1,17738.01,17,95.84,30.71,0
11363,5/22/20,97,NA,NA,Bayside - Little Neck,Queens,1354.93,7159.03,3,41.91,28.7,0
11364,5/22/20,451,NA,NA,Bayside - Little Neck,Queens,1304.88,34562.6,25,72.33,28.49,0
11365,5/22/20,803,NA,NA,Fresh Meadows,Queens,1822.9,44050.79,54,122.59,33.61,3
11366,5/22/20,377,NA,NA,Fresh Meadows,Queens,2736.37,13777.39,22,159.68,36.43,8
11367,5/22/20,992,NA,NA,Fresh Meadows,Queens,2359.7,42039.24,54,128.45,33.82,6
11368,5/22/20,4290,NA,NA,West Queens,Queens,3844.29,111594.1,375,336.04,46.18,16
11369,5/22/20,1517,NA,NA,West Queens,Queens,4160.47,36462.23,153,419.61,44.71,5
11370,5/22/20,1285,NA,NA,West Queens,Queens,3922.63,32758.65,49,149.58,41.41,2
11372,5/22/20,2408,NA,NA,West Queens,Queens,3848.93,62562.88,225,359.64,43.96,6
11373,5/22/20,3110,NA,NA,West Queens,Queens,3348.56,92875.81,273,293.94,41.58,17
11374,5/22/20,1036,NA,NA,Ridgewood - Forest Hills,Queens,2463.87,42047.63,82,195.02,33.45,4
11375,5/22/20,1461,NA,NA,Ridgewood - Forest Hills,Queens,2070.78,70552.99,169,239.54,32.79,4
11377,5/22/20,2105,NA,NA,West Queens,Queens,2434.41,86468.55,169,195.45,35.73,9
11378,5/22/20,705,NA,NA,West Queens,Queens,2037.96,34593.45,62,179.22,32.18,1
11379,5/22/20,777,NA,NA,Ridgewood - Forest Hills,Queens,2146.67,36195.55,78,215.5,32.8,0
11385,5/22/20,2056,NA,NA,Ridgewood - Forest Hills,Queens,1997.48,102929.91,109,105.9,35.28,12
11411,5/22/20,661,NA,NA,Southeast Queens,Queens,3225.29,20494.26,35,170.78,41.39,5
11412,5/22/20,1186,NA,NA,Jamaica,Queens,3014.21,39346.92,72,182.99,39.65,1
11413,5/22/20,1253,NA,NA,Southeast Queens,Queens,2870.69,43647.97,62,142.05,39.66,3
11414,5/22/20,789,NA,NA,Southwest Queens,Queens,2791.38,28265.56,51,180.43,38.78,1
11415,5/22/20,512,NA,NA,Southwest Queens,Queens,2661.92,19234.25,41,213.16,34.71,2
11416,5/22/20,679,NA,NA,Southwest Queens,Queens,2551.25,26614.42,49,184.11,40.21,3
11417,5/22/20,857,NA,NA,Southwest Queens,Queens,2740.59,31270.63,35,111.93,36.75,1
11418,5/22/20,1040,NA,NA,Southwest Queens,Queens,2729.29,38105.16,87,228.32,37.94,1
11419,5/22/20,1125,NA,NA,Southwest Queens,Queens,2212.44,50848.81,82,161.26,38.36,2
11420,5/22/20,1311,NA,NA,Southwest Queens,Queens,2707.8,48415.71,91,187.96,38.36,5
11421,5/22/20,1152,NA,NA,Southwest Queens,Queens,2729.24,42209.49,93,220.33,38.94,8
11422,5/22/20,934,NA,NA,Southeast Queens,Queens,2769.74,33721.62,41,121.58,39.03,4
11423,5/22/20,1033,NA,NA,Jamaica,Queens,3223.98,32041.14,84,262.16,40.09,4
11426,5/22/20,487,NA,NA,Southeast Queens,Queens,2391.56,20363.28,27,132.59,37.71,2
11427,5/22/20,755,NA,NA,Southeast Queens,Queens,3252.58,23212.38,43,185.25,37.71,5
11428,5/22/20,645,NA,NA,Southeast Queens,Queens,3337.22,19327.45,38,196.61,42.55,2
11429,5/22/20,895,NA,NA,Southeast Queens,Queens,3192.29,28036.33,61,217.57,40.53,2
11432,5/22/20,1716,NA,NA,Jamaica,Queens,2715.39,63195.4,222,351.29,40.16,12
11433,5/22/20,896,NA,NA,Jamaica,Queens,2486.42,36035.76,69,191.48,38.52,1
11434,5/22/20,1975,NA,NA,Jamaica,Queens,2924.36,67536.11,146,216.18,37.21,8
11435,5/22/20,1557,NA,NA,Jamaica,Queens,2700.13,57663.84,129,223.71,35.77,7
11436,5/22/20,500,NA,NA,Jamaica,Queens,2402.99,20807.42,36,173.02,37.13,1
11691,5/22/20,2184,NA,NA,Rockaway,Queens,3372.5,64759.02,290,447.81,41.15,10
11692,5/22/20,559,NA,NA,Rockaway,Queens,2778.3,20120.24,79,392.64,37.52,0
11693,5/22/20,319,NA,NA,Rockaway,Queens,2576.47,12381.27,25,201.92,36.23,5
11694,5/22/20,681,NA,NA,Rockaway,Queens,3345.49,20355.78,73,358.62,32.98,13
11697,5/22/20,100,NA,NA,Rockaway,Queens,2827.5,3536.69,2,56.55,15.02,4
10001,5/23/20,348,NA,NA,Chelsea - Clinton,Manhattan,1476.89,23563.03,17,72.15,21.64,5
10002,5/23/20,1002,NA,NA,Union Square - Lower East Side,Manhattan,1305.45,76755.41,143,186.31,30.74,8
10003,5/23/20,439,NA,NA,Union Square - Lower East Side,Manhattan,815.96,53801.62,30,55.76,18.97,2
10004,5/23/20,30,NA,NA,Lower Manhattan,Manhattan,821.78,3650.61,1,27.39,19.35,0
10005,5/23/20,59,NA,NA,Lower Manhattan,Manhattan,702.71,8396.11,2,23.82,15.45,0
10006,5/23/20,23,NA,NA,Lower Manhattan,Manhattan,665.17,3457.77,0,0,14.2,0
10007,5/23/20,49,NA,NA,Lower Manhattan,Manhattan,593.96,8249.73,3,36.36,13.8,0
10009,5/23/20,664,NA,NA,Union Square - Lower East Side,Manhattan,1130.25,58747.99,65,110.64,22.59,1
10010,5/23/20,254,NA,NA,Gramercy Park - Murray Hill,Manhattan,784.63,32371.86,20,61.78,14.42,1
10011,5/23/20,505,NA,NA,Chelsea - Clinton,Manhattan,1020.19,49500.52,33,66.67,21.22,4
10012,5/23/20,156,NA,NA,Greenwich Village - Soho,Manhattan,650.51,23981.2,7,29.19,17.99,0
10013,5/23/20,252,NA,NA,Greenwich Village - Soho,Manhattan,868.03,29031.09,19,65.45,19.94,0
10014,5/23/20,285,NA,NA,Greenwich Village - Soho,Manhattan,918.08,31043.16,24,77.31,20.71,0
10016,5/23/20,652,NA,NA,Gramercy Park - Murray Hill,Manhattan,1241.33,52524.35,48,91.39,18.61,3
10017,5/23/20,135,NA,NA,Gramercy Park - Murray Hill,Manhattan,837.09,16127.22,5,31,15.3,1
10018,5/23/20,200,NA,NA,Chelsea - Clinton,Manhattan,2098.32,9531.44,3,31.47,23.23,0
10019,5/23/20,572,NA,NA,Chelsea - Clinton,Manhattan,1407.78,40631.45,43,105.83,22.29,6
10021,5/23/20,533,NA,NA,Upper East Side,Manhattan,1206.55,44175.61,58,131.29,18.83,0
10022,5/23/20,328,NA,NA,Gramercy Park - Murray Hill,Manhattan,1081.27,30334.8,25,82.41,17.99,1
10023,5/23/20,540,NA,NA,Upper West Side,Manhattan,895.9,60274.81,51,84.61,18.03,2
10024,5/23/20,627,NA,NA,Upper West Side,Manhattan,1093.52,57337.68,65,113.36,20.92,4
10025,5/23/20,1242,NA,NA,Upper West Side,Manhattan,1345.12,92333.47,148,160.29,23.5,29
10026,5/23/20,621,NA,NA,Central Harlem - Morningside Height,Manhattan,1591.57,39018.03,38,97.39,27.31,2
10027,5/23/20,981,NA,NA,Central Harlem - Morningside Height,Manhattan,1541.7,63631.04,99,155.58,28.9,4
10028,5/23/20,454,NA,NA,Upper East Side,Manhattan,923.61,49155.08,29,59,18.24,1
10029,5/23/20,1724,NA,NA,East Harlem,Manhattan,2186.67,78841.52,188,238.45,33.13,3
10030,5/23/20,478,NA,NA,Central Harlem - Morningside Height,Manhattan,1630.18,29321.91,45,153.47,29.5,0
10031,5/23/20,1241,NA,NA,Washington Heights - Inwood,Manhattan,2049.31,60556.93,116,191.56,33.18,4
10032,5/23/20,1427,NA,NA,Washington Heights - Inwood,Manhattan,2320.61,61492.57,152,247.18,32.79,6
10033,5/23/20,1278,NA,NA,Washington Heights - Inwood,Manhattan,2158.4,59210.43,110,185.78,31.97,8
10034,5/23/20,679,NA,NA,Washington Heights - Inwood,Manhattan,1576.37,43073.65,66,153.23,26.88,1
10035,5/23/20,918,NA,NA,East Harlem,Manhattan,2666.54,34426.65,106,307.9,31.89,1
10036,5/23/20,396,NA,NA,Chelsea - Clinton,Manhattan,1510.8,26211.25,34,129.72,23.05,1
10037,5/23/20,518,NA,NA,Central Harlem - Morningside Height,Manhattan,2508.52,20649.62,64,309.93,25.38,5
10038,5/23/20,238,NA,NA,Lower Manhattan,Manhattan,1079.46,22047.96,26,117.92,23.41,4
10039,5/23/20,492,NA,NA,Central Harlem - Morningside Height,Manhattan,1859.58,26457.52,52,196.54,29.64,3
10040,5/23/20,1068,NA,NA,Washington Heights - Inwood,Manhattan,2383.49,44808.28,105,234.33,32.73,5
10044,5/23/20,228,NA,NA,Upper East Side,Manhattan,1948.67,11700.29,32,273.5,29.96,0
10065,5/23/20,320,NA,NA,Upper East Side,Manhattan,1101.11,29061.49,25,86.02,16.59,-1
10069,5/23/20,54,NA,NA,Upper West Side,Manhattan,851.99,6338.13,2,31.56,18.82,0
10075,5/23/20,372,NA,NA,Upper East Side,Manhattan,1573.99,23634.14,44,186.17,22.74,4
10128,5/23/20,611,NA,NA,Upper East Side,Manhattan,995.89,61351.93,34,55.42,18,3
10280,5/23/20,46,NA,NA,Lower Manhattan,Manhattan,478.24,9618.7,0,0,14.74,2
10282,5/23/20,68,NA,NA,Lower Manhattan,Manhattan,1232.9,5515.44,14,253.83,26.25,0
10301,5/23/20,1119,NA,NA,Stapleton - St. George,Staten Island,2824.79,39613.55,96,242.34,33.69,7
10302,5/23/20,616,NA,NA,Port Richmond,Staten Island,3281.14,18773.99,30,159.8,38.06,0
10303,5/23/20,821,NA,NA,Port Richmond,Staten Island,3129.81,26231.66,41,156.3,35.54,1
10304,5/23/20,1338,NA,NA,Stapleton - St. George,Staten Island,3152.04,42448.71,156,367.5,34.09,1
10305,5/23/20,1193,NA,NA,Stapleton - St. George,Staten Island,2803.04,42560.99,73,171.52,31.96,3
10306,5/23/20,1408,NA,NA,South Beach - Tottenville,Staten Island,2622.67,53685.66,72,134.11,28.99,4
10307,5/23/20,369,NA,NA,South Beach - Tottenville,Staten Island,2425.31,15214.56,14,92.02,30.15,2
10308,5/23/20,617,NA,NA,South Beach - Tottenville,Staten Island,2081.97,29635.33,25,84.36,27.64,0
10309,5/23/20,820,NA,NA,South Beach - Tottenville,Staten Island,2484.47,33004.98,29,87.87,29.14,3
10310,5/23/20,704,NA,NA,Port Richmond,Staten Island,2949.19,23870.96,31,129.86,31.01,1
10312,5/23/20,1458,NA,NA,South Beach - Tottenville,Staten Island,2417.74,60304.33,57,94.52,29.55,3
10314,5/23/20,2557,NA,NA,Willowbrook,Staten Island,2815.02,90834.29,170,187.15,32.37,6
10451,5/23/20,1553,NA,NA,High Bridge - Morrisania,Bronx,3254.48,47718.77,144,301.77,35.95,6
10452,5/23/20,2260,NA,NA,High Bridge - Morrisania,Bronx,2933.73,77035.04,152,197.31,36.12,12
10453,5/23/20,2268,NA,NA,Crotona - Tremont,Bronx,2793.65,81184.04,154,189.69,37.36,10
10454,5/23/20,1092,NA,NA,Hunts Point - Mott Haven,Bronx,2856.89,38223.41,97,253.77,32.7,1
10455,5/23/20,1220,NA,NA,Hunts Point - Mott Haven,Bronx,2892.75,42174.38,95,225.26,36.14,5
10456,5/23/20,2380,NA,NA,High Bridge - Morrisania,Bronx,2547.04,93441.91,258,276.11,34.24,6
10457,5/23/20,1965,NA,NA,Crotona - Tremont,Bronx,2631.05,74685.06,169,226.28,35.14,4
10458,5/23/20,1953,NA,NA,Fordham - Bronx Park,Bronx,2330.33,83807.74,109,130.06,35.22,11
10459,5/23/20,1433,NA,NA,Hunts Point - Mott Haven,Bronx,2963.53,48354.56,151,312.28,38.14,6
10460,5/23/20,1572,NA,NA,Crotona - Tremont,Bronx,2616.81,60073.25,111,184.77,36.79,2
10461,5/23/20,1830,NA,NA,Pelham - Throgs Neck,Bronx,3698.5,49479.56,128,258.69,33.61,3
10462,5/23/20,2192,NA,NA,Pelham - Throgs Neck,Bronx,2834.52,77332.41,158,204.31,33.84,6
10463,5/23/20,1839,NA,NA,Kingsbridge - Riverdale,Bronx,2579.7,71287.33,181,253.9,32.09,3
10464,5/23/20,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,6,137.83,25.6,0
10465,5/23/20,1452,NA,NA,Pelham - Throgs Neck,Bronx,3374.36,43030.43,70,162.68,30.6,2
10466,5/23/20,2275,NA,NA,Northeast Bronx,Bronx,3152.43,72166.65,153,212.01,38.54,9
10467,5/23/20,3207,NA,NA,Fordham - Bronx Park,Bronx,3182.05,100784.05,283,280.8,38.41,5
10468,5/23/20,2601,NA,NA,Fordham - Bronx Park,Bronx,3391.97,76681.12,181,236.04,38.71,9
10469,5/23/20,2860,NA,NA,Northeast Bronx,Bronx,3999.54,71508.25,312,436.31,38.62,9
10470,5/23/20,437,NA,NA,Northeast Bronx,Bronx,3098.47,14103.75,14,99.26,29.59,0
10471,5/23/20,770,NA,NA,Kingsbridge - Riverdale,Bronx,3623.99,21247.28,65,305.92,24.98,0
10472,5/23/20,1871,NA,NA,Pelham - Throgs Neck,Bronx,2754.96,67913.94,166,244.43,40.28,7
10473,5/23/20,1842,NA,NA,Pelham - Throgs Neck,Bronx,2974.55,61925.28,116,187.32,35.83,7
10474,5/23/20,315,NA,NA,Hunts Point - Mott Haven,Bronx,2532.55,12438.07,19,152.76,37.4,0
10475,5/23/20,1652,NA,NA,Northeast Bronx,Bronx,3776.59,43743.21,159,363.49,34.83,3
11004,5/23/20,557,NA,NA,Southeast Queens,Queens,2969.31,18758.55,55,293.2,29.5,4
11101,5/23/20,602,NA,NA,Long Island City - Astoria,Queens,1710.03,35204.11,36,102.26,25.42,0
11102,5/23/20,583,NA,NA,Long Island City - Astoria,Queens,1786.54,32632.92,72,220.64,29.54,3
11103,5/23/20,531,NA,NA,Long Island City - Astoria,Queens,1451.39,36585.65,45,123,28.2,0
11104,5/23/20,472,NA,NA,Long Island City - Astoria,Queens,1905.09,24775.7,34,137.23,30.33,3
11105,5/23/20,474,NA,NA,Long Island City - Astoria,Queens,1320.52,35894.88,40,111.44,24.64,0
11106,5/23/20,618,NA,NA,Long Island City - Astoria,Queens,1598.37,38664.4,41,106.04,29.02,2
11109,5/23/20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.79,0
11201,5/23/20,649,NA,NA,Downtown - Heights - Slope,Brooklyn,1065.54,60908.15,79,129.7,20.28,6
11203,5/23/20,1957,NA,NA,East Flatbush - Flatbush,Brooklyn,2666.49,73392.42,226,307.93,36.96,5
11204,5/23/20,1959,NA,NA,Borough Park,Brooklyn,2469.67,79322.45,134,168.93,29.3,12
11205,5/23/20,690,NA,NA,Downtown - Heights - Slope,Brooklyn,1567.71,44013.21,44,99.97,26.2,3
11206,5/23/20,1520,NA,NA,Williamsburg - Bushwick,Brooklyn,1777.85,85496.61,144,168.43,29.84,7
11207,5/23/20,1982,NA,NA,East New York,Brooklyn,2223.05,89156.75,194,217.59,34.4,8
11208,5/23/20,2264,NA,NA,East New York,Brooklyn,2368.01,95607.69,214,223.83,37.71,3
11209,5/23/20,1084,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1615.95,67081.12,102,152.05,26.91,6
11210,5/23/20,1605,NA,NA,East Flatbush - Flatbush,Brooklyn,2392.33,67089.29,125,186.32,35.62,2
11211,5/23/20,1999,NA,NA,Greenpoint,Brooklyn,2007.14,99594.67,119,119.48,27.27,5
11212,5/23/20,1736,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2181.18,79589.99,213,267.62,33.71,4
11213,5/23/20,1308,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2030.24,64425.94,128,198.68,34.3,3
11214,5/23/20,1469,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1573.93,93333.46,163,174.64,33.43,5
11215,5/23/20,595,NA,NA,Downtown - Heights - Slope,Brooklyn,850.82,69932.3,42,60.06,21.64,6
11216,5/23/20,697,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1255,55537.72,61,109.84,26.71,0
11217,5/23/20,607,NA,NA,Downtown - Heights - Slope,Brooklyn,1278.52,47476.67,73,153.76,29.55,5
11218,5/23/20,1636,NA,NA,Borough Park,Brooklyn,2158.13,75806.47,121,159.62,32.32,3
11219,5/23/20,2923,NA,NA,Borough Park,Brooklyn,3147.81,92858.07,205,220.77,25.8,17
11220,5/23/20,1454,NA,NA,Sunset Park,Brooklyn,1476.89,98450,150,152.36,34.38,8
11221,5/23/20,1234,NA,NA,Williamsburg - Bushwick,Brooklyn,1510.91,81672.44,118,144.48,31.21,4
11222,5/23/20,427,NA,NA,Greenpoint,Brooklyn,1174.72,36349.16,28,77.03,22.3,0
11223,5/23/20,1644,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2056.1,79957.11,132,165.09,32.88,8
11224,5/23/20,1101,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2474.86,44487.34,192,431.58,33.96,8
11225,5/23/20,1112,NA,NA,East Flatbush - Flatbush,Brooklyn,1926.83,57711.49,125,216.59,34.18,1
11226,5/23/20,2138,NA,NA,East Flatbush - Flatbush,Brooklyn,2158.26,99061.32,246,248.33,36.12,6
11228,5/23/20,627,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1418.07,44215.08,75,169.63,30.98,7
11229,5/23/20,1498,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1764.24,84909.16,130,153.1,31.36,8
11230,5/23/20,2239,NA,NA,Borough Park,Brooklyn,2511.05,89165.77,198,222.06,32.1,6
11231,5/23/20,403,NA,NA,Downtown - Heights - Slope,Brooklyn,1089.35,36994.7,33,89.2,25.25,4
11232,5/23/20,501,NA,NA,Sunset Park,Brooklyn,1772.13,28271.09,39,137.95,37.12,4
11233,5/23/20,1207,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1673.01,72145.54,123,170.49,34.05,8
11234,5/23/20,2171,NA,NA,Canarsie - Flatlands,Brooklyn,2277.95,95304.8,167,175.23,35.73,5
11235,5/23/20,1954,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2456.62,79540.14,259,325.62,34.68,6
11236,5/23/20,2583,NA,NA,Canarsie - Flatlands,Brooklyn,2667.09,96846.99,267,275.69,39.24,4
11237,5/23/20,908,NA,NA,Williamsburg - Bushwick,Brooklyn,1791.08,50695.72,102,201.2,35.41,2
11238,5/23/20,742,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1373.67,54015.79,89,164.77,28.96,4
11239,5/23/20,488,NA,NA,Canarsie - Flatlands,Brooklyn,3931.25,12413.37,77,620.3,35.94,0
11354,5/23/20,1128,NA,NA,Flushing - Clearview,Queens,2031.76,55518.32,249,448.5,36.52,1
11355,5/23/20,1220,NA,NA,Flushing - Clearview,Queens,1524.73,80013.97,141,176.22,37.92,4
11356,5/23/20,533,NA,NA,Flushing - Clearview,Queens,2285.32,23322.74,40,171.51,35.12,1
11357,5/23/20,783,NA,NA,Flushing - Clearview,Queens,1958.7,39975.56,78,195.12,32.38,0
11358,5/23/20,540,NA,NA,Flushing - Clearview,Queens,1519.35,35541.5,33,92.85,30.17,1
11360,5/23/20,301,NA,NA,Flushing - Clearview,Queens,1595.7,18863.17,16,84.82,25.15,1
11361,5/23/20,433,NA,NA,Bayside - Little Neck,Queens,1547.98,27971.99,39,139.43,28.66,0
11362,5/23/20,296,NA,NA,Bayside - Little Neck,Queens,1668.73,17738.01,17,95.84,30.17,1
11363,5/23/20,96,NA,NA,Bayside - Little Neck,Queens,1340.96,7159.03,3,41.91,28.32,-1
11364,5/23/20,453,NA,NA,Bayside - Little Neck,Queens,1310.67,34562.6,25,72.33,27.99,2
11365,5/23/20,803,NA,NA,Fresh Meadows,Queens,1822.9,44050.79,54,122.59,32.8,0
11366,5/23/20,380,NA,NA,Fresh Meadows,Queens,2758.14,13777.39,22,159.68,36.32,3
11367,5/23/20,997,NA,NA,Fresh Meadows,Queens,2371.59,42039.24,54,128.45,33.42,5
11368,5/23/20,4298,NA,NA,West Queens,Queens,3851.46,111594.1,377,337.83,45.47,8
11369,5/23/20,1521,NA,NA,West Queens,Queens,4171.44,36462.23,153,419.61,44.16,4
11370,5/23/20,1287,NA,NA,West Queens,Queens,3928.73,32758.65,49,149.58,40.95,2
11372,5/23/20,2409,NA,NA,West Queens,Queens,3850.53,62562.88,226,361.24,43.28,1
11373,5/23/20,3116,NA,NA,West Queens,Queens,3355.02,92875.81,273,293.94,40.87,6
11374,5/23/20,1039,NA,NA,Ridgewood - Forest Hills,Queens,2471.01,42047.63,83,197.4,33.13,3
11375,5/23/20,1466,NA,NA,Ridgewood - Forest Hills,Queens,2077.87,70552.99,170,240.95,32.28,5
11377,5/23/20,2109,NA,NA,West Queens,Queens,2439.04,86468.55,169,195.45,35.3,4
11378,5/23/20,708,NA,NA,West Queens,Queens,2046.63,34593.45,63,182.12,31.54,3
11379,5/23/20,778,NA,NA,Ridgewood - Forest Hills,Queens,2149.44,36195.55,78,215.5,32.27,1
11385,5/23/20,2056,NA,NA,Ridgewood - Forest Hills,Queens,1997.48,102929.91,109,105.9,34.92,0
11411,5/23/20,664,NA,NA,Southeast Queens,Queens,3239.93,20494.26,35,170.78,40.66,3
11412,5/23/20,1190,NA,NA,Jamaica,Queens,3024.38,39346.92,73,185.53,39,4
11413,5/23/20,1257,NA,NA,Southeast Queens,Queens,2879.86,43647.97,63,144.34,39.11,4
11414,5/23/20,789,NA,NA,Southwest Queens,Queens,2791.38,28265.56,51,180.43,38.25,0
11415,5/23/20,513,NA,NA,Southwest Queens,Queens,2667.12,19234.25,41,213.16,34.27,1
11416,5/23/20,680,NA,NA,Southwest Queens,Queens,2555.01,26614.42,49,184.11,39.58,1
