modified_zcta,month,date,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases_day
10075,May,25,396,NA,NA,Upper East Side,Manhattan,1675.54,23634.14,44,186.17,21.53,6
10075,May,26,402,NA,NA,Upper East Side,Manhattan,1700.93,23634.14,44,186.17,21.42,11
10075,May,27,413,NA,NA,Upper East Side,Manhattan,1747.47,23634.14,45,190.4,21.01,3
10075,May,28,416,NA,NA,Upper East Side,Manhattan,1760.17,23634.14,45,190.4,20.54,1
10075,May,29,417,NA,NA,Upper East Side,Manhattan,1764.4,23634.14,45,190.4,20.09,0
10075,May,30,417,NA,NA,Upper East Side,Manhattan,1764.4,23634.14,45,190.4,19.33,1
10075,May,31,418,NA,NA,Upper East Side,Manhattan,1768.63,23634.14,45,190.4,18.97,0
10128,May,18,603,NA,NA,Upper East Side,Manhattan,982.85,61351.93,34,55.42,20.49,2
10128,May,19,605,NA,NA,Upper East Side,Manhattan,986.11,61351.93,34,55.42,19.62,1
10128,May,20,606,NA,NA,Upper East Side,Manhattan,987.74,61351.93,34,55.42,19.19,0
10128,May,21,606,NA,NA,Upper East Side,Manhattan,987.74,61351.93,34,55.42,18.4,2
10128,May,22,608,NA,NA,Upper East Side,Manhattan,991,61351.93,34,55.42,18.4,3
10128,May,23,611,NA,NA,Upper East Side,Manhattan,995.89,61351.93,34,55.42,18,1
10128,May,24,612,NA,NA,Upper East Side,Manhattan,997.52,61351.93,34,55.42,17.51,1
10128,May,25,613,NA,NA,Upper East Side,Manhattan,999.15,61351.93,34,55.42,17.19,2
10128,May,26,615,NA,NA,Upper East Side,Manhattan,1002.41,61351.93,34,55.42,17.06,1
10128,May,27,616,NA,NA,Upper East Side,Manhattan,1004.04,61351.93,34,55.42,16.79,3
